AreaOfInte,longitude,latitude,AreaOfIn_1,OBJECTID,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,Visibility,Shape_Leng,Shape_Area
"1212",-81.338811000000007,28.932815000000002,Blue Springs State Park Marsh,"95826","107805565",2015/02/13,"2",,,4.49000265000,0.00000000000,,"466","46600","500000",0.27639490182,0.00041543658
"237",-81.503180000000000,27.572486000000001,"Lelia, Lake","162013","112047407",2009/09/10,"2","00285451",Lake Lelia,0.65600000000,34.10000000000,"03090101037174","390","39009","1000000",0.03287617908,0.00005994709
"329",-81.547809999999998,27.632629999999999,"Olivia, Lake","42335","112046551",2009/09/10,"2","00288149",Lake Olivia,0.34900000000,35.70000000000,"03090101036778","390","39009","1000000",0.02119221905,0.00003187035
"324",-84.982110000000006,30.685379999999999,Ocheesee Pond,"214077","130052808",2014/09/16,"2",,,10.23045083000,0.00000000000,,"466","46600","2000000",0.41381544482,0.00096306011
"100",-81.860240000000005,28.557970000000001,"David, Lake","515094","68058411",2009/09/10,"2","00281315",Lake David,0.17800000000,99.00000000000,"03100208003137","390","39009","500000",0.01829033623,0.00001642116
"477",-86.151520000000005,30.326910000000002,Western Lake,"86457","122170304",2016/08/05,"2","00293134",Western Lake,0.92015270000,0.00000000000,"03140101001085","390","39004","1000000",0.13523771757,0.00008631139
"1383",-80.251035999999999,27.095399000000000,Halpatiokee Regional Park Lakes,"450751","138364891",2018/08/23,"2",,,0.16490613000,0.00000000000,"03090206040250","436","43600","500000",0.04379409386,0.00001500724
"1365",-81.941353000000007,26.705144000000001,Yellow Fever Creek,,,,,,,,,,,,,,
"1367",-80.690544000000003,27.798620000000000,Fellsmere Reservoir Area SGA,"398969",{D489E36B-B8EE-4575-9B33-D6E865B6B46E},2016/02/24,"2",,,18.62723265000,0.00000000000,,"466","46600","1000000",0.24139059780,0.00170571052
"95",-81.909722000000002,28.026389000000002,"Crystal, Lake","240108","78643427",2012/08/24,"2","00281121",Crystal Lake,0.10953831000,134.00000000000,"03100101004358","390","39009","500000",0.01317024320,0.00001005141
"446",-83.119799999999998,30.039050000000000,Townsend Lake,"510422","99336327",2015/09/01,"2","00292389",Townsend Pond,0.58358347000,71.00000000000,"03110205000733","390","39009","1000000",0.05173944699,0.00005458230
"446",-83.119799999999998,30.039050000000000,Townsend Lake,"147624","99336329",2015/09/01,"2",,,0.32068321000,0.00000000000,,"466","46600","250000",0.10991322653,0.00002999268
"301",-82.005229999999997,28.900990000000000,"Miona, Lake","521307","68037897",2013/03/20,"2","00286971",Lake Miona,1.30993500000,56.00000000000,"03100208002304","390","39009","2000000",0.05859222943,0.00012118250
"50",-81.849673999999993,29.143321000000000,"Bryant, Lake","146854","167753323",2020/05/28,"2","00305389",Lake Bryant,3.13217472000,0.00000000000,"03080102028618","390","39000","2000000",0.09200075506,0.00029042211
"674",-80.736136000000002,26.382183000000001,Holey Land WMA,"161399","135211960",2016/12/27,"2","00307628",The Everglades,139.84402819000,0.00000000000,,"466","46600","5000000",0.52285902321,0.01264811226
"307",-82.608616999999995,28.285467000000001,Moon Lake,"507880","58678095",2019/02/01,"2","00287088",Moon Lake,0.43571212000,41.00000000000,"03100207002869","390","39009","1000000",0.04043396959,0.00004007641
"879",-82.291421000000000,27.266335000000002,Myakka River SP Wetlands,"295686",{73C3EE2E-6D6B-4E7C-85E7-5EC36995AD30},2019/07/16,"2","00287499",Lake Myakka,3.34996074000,0.00000000000,"03100102012113","390","39009","2000000",0.11291858742,0.00030533636
"879",-82.291421000000000,27.266335000000002,Myakka River SP Wetlands,"29928","56730837",2019/07/16,"2",,,3.04449655000,0.00000000000,,"466","46600","500000",0.44643918590,0.00027750631
"109",-81.772840000000002,29.426130000000001,Delancey Lake,"293074","107775717",2013/11/12,"2","00305566",Lake Delancy,1.48422391000,22.00000000000,"03080101028876","390","39009","2000000",0.08258392996,0.00013799298
"269",-81.232912999999996,28.972607000000000,"Macy, Lake","111213","107778425",2015/02/13,"2","00286263",Lake Macy,0.07532330000,0.00000000000,"03080101009235","390","39004","5000000",0.01398141276,0.00000697278
"1382",-82.452235000000002,27.177049000000000,Oscar Scherer Stae Park Lake,"14497","61258573",2008/08/07,"2",,,0.05300000000,0.00000000000,"03100201006916","436","43617","250000",0.00888226933,0.00000478557
"1384",-82.097933999999995,26.439333999999999,Sanibel River Slough,"532308","78218045",2019/10/11,"2",,,3.58930687000,0.00000000000,,"466","46600","500000",0.25332052020,0.00032477953
"864",-81.690048000000004,26.566358000000001,Wild Turkey Strand Preserve,"437057","116979761",2018/01/22,"2",,,0.57240060000,0.00000000000,,"466","46600","250000",0.08753622744,0.00005185177
"136",-81.849900000000005,28.609500000000001,"Emma, Lake","201612","167799222",2009/11/16,"2",,,0.03000000000,0.00000000000,,"466","46600","50000",0.01228186998,0.00000273215
"136",-81.849900000000005,28.609500000000001,"Emma, Lake","317184","167799220",2009/11/16,"2",,,0.03400000000,0.00000000000,,"466","46600","50000",0.00896314589,0.00000317121
"136",-81.849900000000005,28.609500000000001,"Emma, Lake","151731","167799219",2020/05/28,"2","00282203",Lake Emma,0.69817573000,0.00000000000,"03080102027744","390","39000","5000000",0.02988568194,0.00006441326
"1487",-80.540184999999994,27.312940999999999,Teague Hammock Preserve,,,,,,,,,,,,,,
"1541",-81.906081000000000,29.235738000000001,"Charles, Lake","549567","112614648",2010/05/18,"2","00305473",Lake Charles,1.45700000000,0.00000000000,"03080102005759","390","39004","5000000",0.04327851120,0.00013516653
"1381",-81.824748000000000,28.882453999999999,Emeralda Marsh Conservation Area,"50485","112621444",2010/07/06,"2",,,1.44000000000,0.00000000000,"03080102011262","390","39004","5000000",0.07114831596,0.00013317494
"661",-81.655726000000001,28.888528999999998,Pine Meadows Restoration Area,"548390","112699684",2020/03/18,"2","00305646",Eustis Meadows,4.89710163000,0.00000000000,,"466","46600","500000",0.23324766882,0.00045298877
"108",-81.932360000000003,28.112310000000001,"Deeson, Lake","14914","68085027",2009/09/10,"2","00281469",Lake Deeson,0.18900000000,124.00000000000,"03100208003628","390","39009","500000",0.02249642809,0.00001739791
"173",-82.169539999999998,29.859424000000001,Hampton Lake,"545952","113647267",2019/04/16,"2","00283673",Hampton Lake,3.36400322000,0.00000000000,"03110206010854","390","39004","2000000",0.07346599909,0.00031408323
"1492",-81.061413999999999,27.594667000000001,Kissimmee Prairie Preserve,,,,,,,,,,,,,,
"975",-82.493774579999993,28.118372789999999,"Saddleback, Lake","499256","68792370",2019/06/18,"2",,,0.10180675000,0.00000000000,,"466","46600","100000",0.05022596669,0.00000935000
"975",-82.493774579999993,28.118372789999999,"Saddleback, Lake","78143","68788702",2019/06/18,"2","00290118",Saddleback Lake,0.13617017000,0.00000000000,"03100206000958","390","39004","500000",0.02256941709,0.00001250595
"1538",-81.560396999999995,30.467621999999999,William Sheffield,"305162","125933039",2019/07/24,"2",,,0.07279536000,0.00000000000,"03080103027900","436","43600","250000",0.01103323425,0.00000683780
"618",-81.825671999999997,30.304444000000000,Crystal Springs FMA,"367927",{A4BF1642-F171-4D34-AA68-6C64CCDEED44},2014/04/24,"2",,,0.00942782000,0.00000000000,"03080103040970","436","43600","100000",0.00525242102,0.00000088413
"175",-81.404865000000001,30.366364000000001,Hanna Park FMA,"305125","125941119",2019/07/24,"2",,,0.11533853000,0.00000000000,"03080103003615","436","43600","500000",0.01880430541,0.00001082297
"1072",-81.561079860000007,27.863911829999999,"Easy, Lake","427072","112043191",2013/10/19,"2","00282050",Lake Easy,1.35971087000,34.10000000000,"03090101035142","390","39009","5000000",0.04367362051,0.00012457901
"1566",-80.342161000000004,27.348528000000002,St. Lucie River,"446059","138376901",2018/03/06,"2",,,0.33127580000,0.00000000000,,"466","46600","250000",0.06629575633,0.00003021297
"1566",-80.342161000000004,27.348528000000002,St. Lucie River,"449289","138376810",2018/03/06,"2",,,0.43960490000,0.00000000000,,"466","46600","5000000",0.05460373201,0.00004009470
"1566",-80.342161000000004,27.348528000000002,St. Lucie River,"82830","138376779",2005/08/08,"2",,,0.00900000000,0.00000000000,,"466","46600","24000",0.00381990838,0.00000079541
"461",-81.574550000000002,27.901620000000001,"Wales, Lake","423448","112042861",2009/09/10,"2","00292828",Lake Wales,1.21300000000,34.10000000000,"03090101034986","390","39009","1000000",0.04877035848,0.00011120101
"121",-81.765799999999999,27.986300000000000,Eagle Lake,"144011","78690649",2013/02/20,"2","00281921",Eagle Lake,2.58531025000,131.00000000000,"03100101004362","390","39009","5000000",0.08644048612,0.00023714691
"1641",-81.476944000000003,28.103446000000002,Poinciana Ponds & Canals,"427437","112040593",2003/11/20,"2",,,0.07600000000,0.00000000000,"03090101033884","390","39004","250000",0.01019505994,0.00000698103
"1641",-81.476944000000003,28.103446000000002,Poinciana Ponds & Canals,"251309","112059235",2013/08/19,"2",,,16.94438034000,0.00000000000,,"466","46600","5000000",0.36890818663,0.00155601981
"1617",-84.059100000000001,30.157100000000000,Flint Rock Wildlife Mgmt Area Ephemeral Ponds,,,,,,,,,,,,,,
"1614",-80.530553999999995,26.933634000000001,Dupuis Management Area,"518618","138384270",2005/08/08,"2",,,0.03300000000,0.00000000000,,"466","46600","50000",0.00703370901,0.00000303341
"1606",-80.610890999999995,27.679054000000001,Ansin East Impoundment,"287769","83040277",2009/11/04,"2",,,18.36500000000,0.00000000000,,"466","46600","1000000",0.20030724070,0.00167993813
"1633",-87.255995999999996,30.405159999999999,Bayou Chico,,,,,,,,,,,,,,
"1657",-81.734634000000000,28.358136999999999,Hilochee WMA,"152423","112648700",2020/05/28,"2","02747036",Lake Grason,0.13405422000,0.00000000000,"03080102005708","390","39000","500000",0.01417634651,0.00001233830
"1613",-80.290899999999993,26.851849999999999,FWC Palm Beach County Shooting Sports Park,"224705","138367711",2014/04/17,"2",,,0.00706048000,0.00000000000,"03090206042921","436","43600","100000",0.00326869371,0.00000064117
"1612",-82.391225000000006,30.217578000000000,Osceola National Forest Ephemeral Ponds,,,,,,,,,,,,,,
"397",-81.887450000000001,26.975466999999998,Shell Creek,"341205",{2587F4DA-331B-40B9-A0CE-E876566F0D78},2013/07/29,"2",,,0.00935615000,0.00000000000,,"466","46600","24000",0.00375473519,0.00000085054
"359",-81.923383000000001,26.985382999999999,Prairie Creek,"340769",{E6E031B2-D8C0-4975-A47C-983B3BD39B7A},2013/07/29,"2",,,0.00108670000,0.00000000000,,"466","46600","0",0.00160986054,0.00000009880
"359",-81.923383000000001,26.985382999999999,Prairie Creek,"340770",{A1DAEF98-62A6-4C25-BE5A-7E270BB249CD},2013/07/29,"2",,,0.00147730000,0.00000000000,,"466","46600","0",0.00139564936,0.00000013431
"359",-81.923383000000001,26.985382999999999,Prairie Creek,"75074","86973862",2013/07/29,"2",,,0.58267614000,0.00000000000,,"466","46600","250000",0.05922884410,0.00005297469
"31",-82.484966999999997,27.436733000000000,Bill Evers Reservoir,"453572","44993407",2020/04/23,"2","00292875",Ward Lake,0.91274608000,0.00000000000,"03100202004437","436","43600","5000000",0.09722614518,0.00008330946
"1673",-87.215466000000006,30.511716000000000,Ferry Pass Pond,"528525","32409265",2002/01/28,"2",,,0.02400000000,0.00000000000,,"466","46600","50000",0.00732257272,0.00000222393
"41",-81.712253000000004,30.597828000000000,Boggy Creek,"467443","108152667",2015/01/02,"2",,,1.96656371000,0.00000000000,,"466","46600","500000",0.17856596243,0.00018497914
"41",-81.712253000000004,30.597828000000000,Boggy Creek,"168836","108145347",2015/01/02,"2",,,13.21809718000,0.00000000000,,"466","46600","1000000",0.93764023902,0.00124308715
"296",-81.700783000000001,30.582283000000000,Mills Creek,"168836","108145347",2015/01/02,"2",,,13.21809718000,0.00000000000,,"466","46600","1000000",0.93764023902,0.00124308715
"7",-81.744100000000003,28.100100000000001,"Alfred, Lake","177413","78690599",2012/08/24,"2","00277744",Lake Alfred,2.73754798000,0.00000000000,"03100101004267","390","39004","5000000",0.07897390604,0.00025136948
"622",-81.503404000000003,27.586911000000001,Tulane Lake,"429983","112047125",2009/09/10,"2","00292502",Lake Tulane,0.35600000000,35.70000000000,"03090101037058","390","39009","1000000",0.02091861370,0.00003253739
"465",-82.606499999999997,29.555499999999999,Watermelon Pond,"471334","114437067",2014/03/05,"2","00292934",Watermelon Pond,4.75281836000,59.00000000000,"03110101001195","390","39006","2000000",0.36699023816,0.00044241608
"1662",-84.939121999999998,30.747710000000001,Apalachee Wildlife Management Area,,,,,,,,,,,,,,
"988",-81.413537000000005,27.274964000000001,"August, Lake","423831","112050573",2003/11/20,"2",,,0.21100000000,0.00000000000,"03090101038590","390","39004","500000",0.01661579016,0.00001924491
"1667",-80.799003999999996,27.215053000000001,Lower Taylor Creek,,,,,,,,,,,,,,
"169",-81.821290000000005,29.158999999999999,Half Moon Lake,"273700","112671848",2009/11/04,"2",,,4.75200000000,0.00000000000,,"466","46600","5000000",0.39730949061,0.00044064475
"169",-81.821290000000005,29.158999999999999,Half Moon Lake,"4309","120024104",2009/11/04,"2","00305781",Halfmoon Lake,1.35300000000,0.00000000000,"03080102028592","390","39004","5000000",0.06560218712,0.00012547845
"294",-81.839859000000004,29.179932000000001,Mill Dam Lake,"549464","112622644",2010/05/18,"2","00306047",Mill Dam Lake,1.34800000000,0.00000000000,"03080102004474","390","39004","2000000",0.08482815059,0.00012502478
"1682",-87.061108000000004,30.470447000000000,Garcon Point WMA,,,,,,,,,,,,,,
"1666",-84.522999999999996,30.488859999999999,Joe Budd Pond,"31045","129952470",2014/09/30,"2","00306650",J T Budd Pond,0.06166814000,0.00000000000,"03120003001558","436","43600","250000",0.01560736020,0.00000579381
"156",-82.013229999999993,29.769890000000000,Geneva Lake,,,,,,,,,,,,,,
"1669",-81.475847999999999,27.560514999999999,Little Lake Bonnet,"429144","112047581",2003/11/20,"2","00285620",Little Bonnet Lake,0.33000000000,0.00000000000,"03090101037282","390","39004","1000000",0.02240174237,0.00003015660
"148",-83.409070000000000,30.466400000000000,"Francis, Lake","546253","133703477",2020/04/24,"2","00282782",Francis Lake,0.09751455000,0.00000000000,"03110203002416","390","39000","500000",0.01202111379,0.00000915961
"12",-82.790149999999997,28.174299999999999,Anclote River,,,,,,,,,,,,,,
"248",-82.450666999999996,27.702933000000002,Little Manatee River,,,,,,,,,,,,,,
"1421",-81.919432720000003,28.889891590000001,"Ella, Lake","307218","68029649",2009/09/10,"2","00282166",Lake Ella,0.09500000000,0.00000000000,"03100208002333","390","39004","500000",0.01138867528,0.00000879964
"224",-81.857420000000005,29.217279999999999,"Jumper, Lake","292958",{FC1C93A9-1988-471A-B1EA-1EA69445288F},2010/05/18,"2",,,0.07400000000,0.00000000000,,"466","46600","100000",0.01870584630,0.00000690135
"365",-81.473211000000006,27.541302000000002,"Red Water, Lake","430226","112047993",2003/11/20,"2","00285771",Little Red Water Lake,1.26900000000,31.70000000000,"03090101037432","390","39009","2000000",0.05412772668,0.00011593784
"399",-81.448070999999999,28.268612999999998,Shingle Creek,"171468","112055039",2013/08/19,"2",,,3.86114295000,0.00000000000,,"466","46600","500000",0.21668423795,0.00035511248
"44",-81.441053999999994,27.543738000000001,"Bonnet, Lake","428080","112047869",2016/05/22,"2","00279213",Bonnet Lake,1.08592481000,27.70000000000,"03090101037390","390","39009","1000000",0.05088674656,0.00009921372
"623",-81.419916999999998,27.354579000000001,Jacks Creek,"429068","112076997",2016/05/22,"2",,,2.62149260000,0.00000000000,,"466","46600","500000",0.13749371583,0.00023912571
"155",-81.305009999999996,28.861070000000002,Gemini Springs,"383045",{5CFAAF9C-EA39-4084-83FC-E0199062EA3C},2015/05/06,"2",,,3.14910012000,0.00000000000,,"466","46600","500000",0.19689121712,0.00029121451
"287",-81.223993930000006,28.898872570000002,"McGarity, Lake","88233","164161235",2015/05/06,"2","00286613",McGarity Lake,0.41245468000,0.00000000000,"03080101009355","390","39004","1000000",0.05563696707,0.00003815423
"131",-80.628117000000003,28.114846000000000,Elbow Creek,,,,,,,,,,,,,,
"387",-80.263417000000004,27.299340999999998,Savannas,"98139","138377133",2018/08/23,"2",,,1.63698187000,0.00000000000,,"466","46600","500000",0.17965617453,0.00014925025
"22",-83.963110000000000,30.150559999999999,Aucilla River,"457670","127432289",2020/10/27,"2",,,128.72223469000,0.00000000000,,"466","46600","5000000",6.80674084268,0.01206518301
"465",-82.606499999999997,29.555499999999999,Watermellon Pond,"471334","114437067",2014/03/05,"2","00292934",Watermelon Pond,4.75281836000,59.00000000000,"03110101001195","390","39006","2000000",0.36699023816,0.00044241608
"1315",-82.577135560000002,28.153788779999999,"Wood, Lake","500250","68758820",2019/06/18,"2","00293493",Lake Wood,0.07642109000,46.00000000000,"03100206000912","390","39009","250000",0.01317557786,0.00000702077
"440",-81.673469999999995,30.556100000000001,Thomas Creek,"301364","108152731",2019/07/24,"2",,,31.75473665000,0.00000000000,,"466","46600","2000000",2.60790814284,0.00298522954
"78",-81.233417000000003,28.965116999999999,"Colby, Lake","171515","107778427",2014/10/16,"2","00280637",Lake Colby,0.30510267000,27.00000000000,"03080101028812","390","39009","5000000",0.05459899440,0.00002824128
"35",-87.029259999999994,30.606339999999999,Blackwater River,,,,,,,,,,,,,,
"57",-82.325368999999995,28.544136000000002,Bystre,"519589","68048583",2009/07/02,"2","00279780",Bystre Lake,0.87900000000,72.00000000000,"03100208003354","390","39009","5000000",0.04843388674,0.00008102669
"625",-81.966093740000005,28.107033779999998,Grady Lake,"235603","78642503",2013/02/20,"2","00283058",Lake Gibson,1.98320582000,142.00000000000,"03100101005118","390","39009","2000000",0.06977311242,0.00018211956
"171",-81.926910000000007,29.040520000000001,Halls River,"249902","112626502",2020/05/28,"2","00306567",Lake Weir,22.75941448000,0.00000000000,"03080102029262","390","39000","5000000",0.28482686614,0.00210769710
"50",-81.834190000000007,29.178429999999999,"Bryant, Lake","549464","112622644",2010/05/18,"2","00306047",Mill Dam Lake,1.34800000000,0.00000000000,"03080102004474","390","39004","2000000",0.08482815059,0.00012502478
"392",-81.637540000000001,29.115320000000001,Sellers Lake,"134087","164161194",2015/02/13,"2","00306366",Sellers Lake,3.40428961000,0.00000000000,"03080101009114","390","39004","2000000",0.19007628590,0.00031556617
"300",-81.619167000000004,28.019166999999999,"Minzie, Lake","121153","78619473",2012/08/24,"2","00286716",Lake Menzie,0.08313747000,0.00000000000,"03100101004328","390","39004","500000",0.01005690729,0.00000762833
"1018",-81.504374859999999,28.444466680000001,"Tucker, Lake","14278","112030273",2003/11/20,"2",,,0.07500000000,29.90000000000,"03090101029078","390","39009","250000",0.00947602836,0.00000689799
"369",-81.477014999999994,28.745622999999998,Rock Spring Run,"379713",{CCBCF480-B757-4CDD-97FC-09F41E915DBC},2015/05/06,"2",,,14.42623807000,0.00000000000,,"466","46600","1000000",0.44161492363,0.00133305735
"369",-81.477014999999994,28.745622999999998,Rock Spring Run,"379714",{5A0DA0AB-002D-48FE-AE1D-BE4F092E8EA6},2015/05/06,"2",,,7.26932033000,0.00000000000,,"466","46600","1000000",0.37154310284,0.00067154785
"252",-81.397099999999995,28.683933000000000,Little Wekiva River,,,,,,,,,,,,,,
"251",-82.078239999999994,29.773190000000000,Little Santa Fe Lake,"241341","113617107",2003/12/12,"2",,,0.01400000000,0.00000000000,,"466","46600","50000",0.00481798063,0.00000128462
"251",-82.078239999999994,29.773190000000000,Little Santa Fe Lake,"62007","113617121",2003/12/12,"2",,,0.07500000000,0.00000000000,,"466","46600","100000",0.01228606441,0.00000699765
"251",-82.078239999999994,29.773190000000000,Little Santa Fe Lake,"114991","113638769",2019/10/16,"2","00290657",Santa Fe Lake,20.90211724000,141.00000000000,"03110206010595","390","39009","5000000",0.26502278543,0.00194938240
"1483",-81.869765729999997,29.176341520000001,"Silver, Lake","125036","112634940",2020/05/28,"2","00305486",Clear Lake,0.15761163000,0.00000000000,"03080102004481","390","39000","500000",0.02566785954,0.00001461907
"406",-85.672377999999995,30.742020000000000,Smith Lake,"533693",{B5EAA8B5-BEAD-4622-BED0-C472678B77B0},2015/06/25,"2","00279229",Bonnet Pond,0.14048128000,0.00000000000,"03140203011956","390","39004","500000",0.03818246799,0.00001323244
"406",-85.672377999999995,30.742020000000000,Smith Lake,"533708",{0D1E1C7B-65FF-4A7F-B9CD-9DE6C44E80FC},2013/06/25,"2",,,0.03382594000,0.00000000000,,"466","46600","50000",0.01634906295,0.00000318616
"362",-83.461410000000001,30.457470000000001,"Rachel, Lake","484704","127398188",2004/10/15,"2","00289428",Rachel Lake,0.40900000000,29.90000000000,"03110103000740","390","39009","1000000",0.03550186044,0.00003843259
"201",-82.790867000000006,29.944884999999999,Ichetucknee River,"39370","113616411",2014/11/04,"2",,,0.01171453000,0.00000000000,,"466","46600","24000",0.00626245831,0.00000109467
"201",-82.790867000000006,29.944884999999999,Ichetucknee River,"59811","113653879",2014/11/04,"2",,,0.12465101000,0.00000000000,,"466","46600","100000",0.05758643520,0.00001164756
"4",-82.320475000000002,27.867146999999999,Alafia River,,,,,,,,,,,,,,
"658",-81.470522000000003,28.502143000000000,"Turkey, Lake","427047","112028227",2013/07/10,"2","00292534",Turkey Lake,1.31208108000,27.70000000000,"03090101028195","390","39009","2000000",0.06913061976,0.00012092681
"1060",-81.450757879999998,28.163972749999999,Reedy Creek,"428658","112039541",2011/04/15,"2",,,0.01200000000,0.00000000000,"03090101033367","390","39004","5000000",0.00822667269,0.00000110057
"1060",-81.450757879999998,28.163972749999999,Reedy Creek,"45948","112058551",2013/08/19,"2","00289616",Reedy Creek Swamp,62.41729641000,0.00000000000,,"466","46600","5000000",1.55928500606,0.00573641782
"848",-80.448128249999996,25.477948390000002,Homestead FS Waterways,,,,,,,,,,,,,,
"1494",-81.363580999999996,29.134702000000001,DeLeon Springs St Park Wetlands,"110185","107776163",2015/02/13,"2","00306438",Spring Garden Lake,2.09130750000,1.00000000000,"03080101042558","390","39009","2000000",0.09577292434,0.00019387229
"354",-81.653328000000002,30.595578000000000,Plummers Creek,"271467","108152681",2015/01/02,"2",,,1.79591108000,0.00000000000,,"466","46600","500000",0.24026565572,0.00016892450
"256",-81.571296000000004,30.623477999999999,Lofton Creek,"380979",{7D399C41-D3C6-4DEA-95EC-F4EF64A0DF3C},2015/01/02,"2",,,2.41185742000,0.00000000000,,"466","46600","500000",0.20975906156,0.00022687499
"256",-81.571296000000004,30.623477999999999,Lofton Creek,"118257","108152635",2015/01/02,"2",,,1.00748658000,0.00000000000,,"466","46600","1000000",0.09074462109,0.00009477788
"824",-81.327813899999995,28.671563620000001,"Triplet, Lake","148547","107718455",2014/10/16,"2","00292445",Triplet Lake,0.27444499000,52.00000000000,"03080101030423","390","39009","500000",0.03381037525,0.00002533308
"127",-83.906649999999999,30.058769999999999,Econfina River,"477594","114944929",2003/12/31,"2",,,0.24700000000,0.00000000000,,"466","46600","100000",0.03342192526,0.00002306994
"127",-83.906649999999999,30.058769999999999,Econfina River,"356521",{9D852F8A-DC42-490B-8881-7E22816FD63B},2014/10/17,"2",,,104.19916449000,0.00000000000,,"466","46600","2000000",3.37883157917,0.00974943956
"93",-81.735370000000003,29.542449999999999,Cross Florida Barge Canal,,,,,,,,,,,,,,
"41",-81.733504999999994,30.551594999999999,Boggy Creek,"301364","108152731",2019/07/24,"2",,,31.75473665000,0.00000000000,,"466","46600","2000000",2.60790814284,0.00298522954
"296",-81.687259999999995,30.583390000000001,Mills Creek,"467465","108144699",2015/01/02,"2",,,0.63928874000,0.00000000000,,"466","46600","250000",0.06975031603,0.00006011742
"296",-81.687259999999995,30.583390000000001,Mills Creek,"168836","108145347",2015/01/02,"2",,,13.21809718000,0.00000000000,,"466","46600","1000000",0.93764023902,0.00124308715
"416",-81.840288000000001,30.786729999999999,St. Mary's River,"463458","134189132",2005/04/16,"2",,,1.00200000000,0.00000000000,,"466","46600","250000",0.08690201435,0.00009439058
"416",-81.840288000000001,30.786729999999999,St. Mary's River,"7689","134189149",2005/04/16,"2",,,0.02100000000,0.00000000000,,"466","46600","50000",0.00675369922,0.00000201734
"743",-81.568796840000005,28.485422679999999,"Davis, Lake","173943","112029143",2019/10/11,"2","02764908",Lake William Davis,0.16319615000,30.20000000000,"03090101028656","390","39009","500000",0.01604642308,0.00001503834
