GNIS_ID,source,Lake,County,Lake_County
NA,LW,DEVALERIO,BRADFORD,DEVALERIO_BRADFORD
NA,LW,PARADISE,BRADFORD,PARADISE_BRADFORD
NA,LW,PARADISE WEST,BRADFORD,PARADISE WEST_BRADFORD
NA,LW,SILVER,BRADFORD,SILVER_BRADFORD
NA,LW,CLARK,BREVARD,CLARK_BREVARD
NA,LW,CLEAR,BREVARD,CLEAR_BREVARD
NA,LW,FOREST,BREVARD,FOREST_BREVARD
NA,LW,HOLLADAY POND,BREVARD,HOLLADAY POND_BREVARD
NA,LW,PALM,BREVARD,PALM_BREVARD
NA,LW,PARKWAY MEADOWS,BREVARD,PARKWAY MEADOWS_BREVARD
NA,LW,SOUTH-CANAL,BREVARD,SOUTH-CANAL_BREVARD
NA,LW,TIMBER,BREVARD,TIMBER_BREVARD
NA,LW,VALKARIA,BREVARD,VALKARIA_BREVARD
NA,LW,YANCEY,BREVARD,YANCEY_BREVARD
NA,LW,ALEX,BROWARD,ALEX_BROWARD
NA,LW,BONNET SLOUGH,BROWARD,BONNET SLOUGH_BROWARD
NA,LW,CLIFF,BROWARD,CLIFF_BROWARD
NA,LW,CROSSBOW,BROWARD,CROSSBOW_BROWARD
NA,LW,DELEVOE,BROWARD,DELEVOE_BROWARD
NA,LW,DESOTO,BROWARD,DESOTO_BROWARD
NA,LW,E,BROWARD,E_BROWARD
NA,LW,EAST,BROWARD,EAST_BROWARD
NA,LW,ESTANCIA,BROWARD,ESTANCIA_BROWARD
NA,LW,ESTATES OF FT. LAUDERDALE,BROWARD,ESTATES OF FT. LAUDERDALE_BROWARD
NA,LW,EVERGLADES,BROWARD,EVERGLADES_BROWARD
NA,LW,FLAMINGO,BROWARD,FLAMINGO_BROWARD
NA,LW,FLAMINGO 2,BROWARD,FLAMINGO 2_BROWARD
NA,LW,HELEN,BROWARD,HELEN_BROWARD
NA,LW,HERITAGE,BROWARD,HERITAGE_BROWARD
NA,LW,HOLIDAY PARK,BROWARD,HOLIDAY PARK_BROWARD
NA,LW,JACARANDA 13,BROWARD,JACARANDA 13_BROWARD
NA,LW,JACARANDA 4,BROWARD,JACARANDA 4_BROWARD
NA,LW,LONG,BROWARD,LONG_BROWARD
NA,LW,MARKHAM,BROWARD,MARKHAM_BROWARD
NA,LW,MELVA,BROWARD,MELVA_BROWARD
NA,LW,NORTH,BROWARD,NORTH_BROWARD
NA,LW,QUIET WATERS,BROWARD,QUIET WATERS_BROWARD
NA,LW,RILEY,BROWARD,RILEY_BROWARD
NA,LW,ROCK CREEK,BROWARD,ROCK CREEK_BROWARD
NA,LW,ROYAL PALM,BROWARD,ROYAL PALM_BROWARD
NA,LW,SENECA,BROWARD,SENECA_BROWARD
NA,LW,SILVER,BROWARD,SILVER_BROWARD
NA,LW,SILVER 3,BROWARD,SILVER 3_BROWARD
NA,LW,SOUTH,BROWARD,SOUTH_BROWARD
NA,LW,STERLING,BROWARD,STERLING_BROWARD
NA,LW,TARPON,BROWARD,TARPON_BROWARD
NA,LW,TREE TOPS,BROWARD,TREE TOPS_BROWARD
NA,LW,TYRANO,BROWARD,TYRANO_BROWARD
NA,LW,WCA-3,BROWARD,WCA-3_BROWARD
NA,LW,WEST,BROWARD,WEST_BROWARD
NA,LW,WESTPORT 1,BROWARD,WESTPORT 1_BROWARD
NA,LW,WESTPORT 2,BROWARD,WESTPORT 2_BROWARD
NA,LW,WINDERMERE,BROWARD,WINDERMERE_BROWARD
NA,LW,AQUARIUS,CHARLOTTE,AQUARIUS_CHARLOTTE
NA,LW,BROADMOOR 1,CHARLOTTE,BROADMOOR 1_CHARLOTTE
NA,LW,BROADMOOR 2,CHARLOTTE,BROADMOOR 2_CHARLOTTE
NA,LW,BROADMOOR CREEK,CHARLOTTE,BROADMOOR CREEK_CHARLOTTE
NA,LW,BROADMOOR RIVER,CHARLOTTE,BROADMOOR RIVER_CHARLOTTE
NA,LW,BUCK CREEK WEIR,CHARLOTTE,BUCK CREEK WEIR_CHARLOTTE
NA,LW,BUTTERFORD,CHARLOTTE,BUTTERFORD_CHARLOTTE
NA,LW,CASA DE MEADOWS,CHARLOTTE,CASA DE MEADOWS_CHARLOTTE
NA,LW,LAGOON,CHARLOTTE,LAGOON_CHARLOTTE
NA,LW,LOCK,CHARLOTTE,LOCK_CHARLOTTE
NA,LW,LONGMEADOW RIVER,CHARLOTTE,LONGMEADOW RIVER_CHARLOTTE
NA,LW,MARINA,CHARLOTTE,MARINA_CHARLOTTE
NA,LW,OAKLAND HILLS END,CHARLOTTE,OAKLAND HILLS END_CHARLOTTE
NA,LW,OAKLAND HILLS RIVER,CHARLOTTE,OAKLAND HILLS RIVER_CHARLOTTE
NA,LW,PEBBLE BEACH CREEK,CHARLOTTE,PEBBLE BEACH CREEK_CHARLOTTE
NA,LW,PEBBLE BEACH RIVER,CHARLOTTE,PEBBLE BEACH RIVER_CHARLOTTE
NA,LW,PINE VALLEY END,CHARLOTTE,PINE VALLEY END_CHARLOTTE
NA,LW,PINE VALLEY WEIR,CHARLOTTE,PINE VALLEY WEIR_CHARLOTTE
NA,LW,PINEHURST RIVER,CHARLOTTE,PINEHURST RIVER_CHARLOTTE
NA,LW,POND 1,CHARLOTTE,POND 1_CHARLOTTE
NA,LW,POND 2,CHARLOTTE,POND 2_CHARLOTTE
NA,LW,POND 3,CHARLOTTE,POND 3_CHARLOTTE
NA,LW,POND 4,CHARLOTTE,POND 4_CHARLOTTE
NA,LW,POND 5,CHARLOTTE,POND 5_CHARLOTTE
NA,LW,POND 6,CHARLOTTE,POND 6_CHARLOTTE
NA,LW,POND 7,CHARLOTTE,POND 7_CHARLOTTE
NA,LW,SOUTH CRETE,CHARLOTTE,SOUTH CRETE_CHARLOTTE
NA,LW,SPRING,CHARLOTTE,SPRING_CHARLOTTE
NA,LW,STAUNTON,CHARLOTTE,STAUNTON_CHARLOTTE
NA,LW,WF-1,CHARLOTTE,WF-1_CHARLOTTE
NA,LW,WF-2,CHARLOTTE,WF-2_CHARLOTTE
NA,LW,WF-3,CHARLOTTE,WF-3_CHARLOTTE
NA,LW,WF-4,CHARLOTTE,WF-4_CHARLOTTE
NA,LW,WF-5,CHARLOTTE,WF-5_CHARLOTTE
NA,LW,WF-6,CHARLOTTE,WF-6_CHARLOTTE
NA,LW,WHITE MARSH,CHARLOTTE,WHITE MARSH_CHARLOTTE
NA,LW,WHITE MARSH INFLOW,CHARLOTTE,WHITE MARSH INFLOW_CHARLOTTE
NA,LW,WHITE MARSH INLET,CHARLOTTE,WHITE MARSH INLET_CHARLOTTE
NA,LW,WHITE MARSH WEIR,CHARLOTTE,WHITE MARSH WEIR_CHARLOTTE
NA,LW,ZEPHYR,CHARLOTTE,ZEPHYR_CHARLOTTE
NA,LW,BELLAMY,CITRUS,BELLAMY_CITRUS
NA,LW,CLUB HOUSE 1,CITRUS,CLUB HOUSE 1_CITRUS
NA,LW,CLUB HOUSE 2,CITRUS,CLUB HOUSE 2_CITRUS
NA,LW,COOTER POND,CITRUS,COOTER POND_CITRUS
NA,LW,CROFT,CITRUS,CROFT_CITRUS
NA,LW,DAVIS,CITRUS,DAVIS_CITRUS
NA,LW,DODD,CITRUS,DODD_CITRUS
NA,LW,FLORAL CITY,CITRUS,FLORAL CITY_CITRUS
NA,LW,FLORAL CITY NORTH,CITRUS,FLORAL CITY NORTH_CITRUS
NA,LW,FORT COOPER,CITRUS,FORT COOPER_CITRUS
NA,LW,HAMPTON,CITRUS,HAMPTON_CITRUS
NA,LW,HENDERSON,CITRUS,HENDERSON_CITRUS
NA,LW,HERNANDO,CITRUS,HERNANDO_CITRUS
NA,LW,LITTLE HENDERSON,CITRUS,LITTLE HENDERSON_CITRUS
NA,LW,LITTLE SPIVEY,CITRUS,LITTLE SPIVEY_CITRUS
NA,LW,NORTH,CITRUS,NORTH_CITRUS
NA,LW,PARK,CITRUS,PARK_CITRUS
NA,LW,RIVER MANOR,CITRUS,RIVER MANOR_CITRUS
NA,LW,ROUSSEAU EAST,CITRUS,ROUSSEAU EAST_CITRUS
NA,LW,SMALL,CITRUS,SMALL_CITRUS
NA,LW,SPIVEY,CITRUS,SPIVEY_CITRUS
NA,LW,TODD,CITRUS,TODD_CITRUS
NA,LW,TSALA APOPKA,CITRUS,TSALA APOPKA_CITRUS
NA,LW,TSALA APOPKA SOUTH,CITRUS,TSALA APOPKA SOUTH_CITRUS
NA,LW,TUSSOCK,CITRUS,TUSSOCK_CITRUS
NA,LW,VAN NESS,CITRUS,VAN NESS_CITRUS
NA,LW,ASBURY NORTH,CLAY,ASBURY NORTH_CLAY
NA,LW,ASBURY SOUTH,CLAY,ASBURY SOUTH_CLAY
NA,LW,BROOKLYN,CLAY,BROOKLYN_CLAY
NA,LW,BROOKLYN BAY,CLAY,BROOKLYN BAY_CLAY
NA,LW,CRYSTAL,CLAY,CRYSTAL_CLAY
NA,LW,DEER,CLAY,DEER_CLAY
NA,LW,DOCTORS,CLAY,DOCTORS_CLAY
NA,LW,GATOR BONE,CLAY,GATOR BONE_CLAY
NA,LW,GENEVA,CLAY,GENEVA_CLAY
NA,LW,HALL,CLAY,HALL_CLAY
NA,LW,HILLCREST,CLAY,HILLCREST_CLAY
NA,LW,HUTCHINSON,CLAY,HUTCHINSON_CLAY
NA,LW,JOHNSON,CLAY,JOHNSON_CLAY
NA,LW,KINGSLEY,CLAY,KINGSLEY_CLAY
NA,LW,LILY,CLAY,LILY_CLAY
NA,LW,LITTLE CRYSTAL,CLAY,LITTLE CRYSTAL_CLAY
NA,LW,LITTLE JOHNSON,CLAY,LITTLE JOHNSON_CLAY
NA,LW,LITTLE KEYSTONE,CLAY,LITTLE KEYSTONE_CLAY
NA,LW,MARGIE,CLAY,MARGIE_CLAY
NA,LW,OPAL,CLAY,OPAL_CLAY
NA,LW,PAYNES,CLAY,PAYNES_CLAY
NA,LW,PEBBLE,CLAY,PEBBLE_CLAY
NA,LW,RYAN,CLAY,RYAN_CLAY
NA,LW,SHEELAR,CLAY,SHEELAR_CLAY
NA,LW,SMITH,CLAY,SMITH_CLAY
NA,LW,SPRING,CLAY,SPRING_CLAY
NA,LW,TWIN,CLAY,TWIN_CLAY
NA,LW,WEST SMITH,CLAY,WEST SMITH_CLAY
NA,LW,WHITE SAND,CLAY,WHITE SAND_CLAY
NA,LW,BANYAN,COLLIER,BANYAN_COLLIER
NA,LW,CRYSTAL,COLLIER,CRYSTAL_COLLIER
NA,LW,LANTERN,COLLIER,LANTERN_COLLIER
NA,LW,LONGSHORE,COLLIER,LONGSHORE_COLLIER
NA,LW,PCL-16,COLLIER,PCL-16_COLLIER
NA,LW,PCL-2,COLLIER,PCL-2_COLLIER
NA,LW,PCL-5,COLLIER,PCL-5_COLLIER
NA,LW,PELICAN,COLLIER,PELICAN_COLLIER
NA,LW,QUARRY,COLLIER,QUARRY_COLLIER
NA,LW,SB-61,COLLIER,SB-61_COLLIER
NA,LW,SWAN,COLLIER,SWAN_COLLIER
NA,LW,VERONA WALK,COLLIER,VERONA WALK_COLLIER
NA,LW,ALLIGATOR SOUTH,COLUMBIA,ALLIGATOR SOUTH_COLUMBIA
NA,LW,JEFFERY,COLUMBIA,JEFFERY_COLUMBIA
NA,LW,MILLS CREEK,COLUMBIA,MILLS CREEK_COLUMBIA
NA,LW,SUZY,DESOTO,SUZY_DESOTO
NA,LW,GOVERNOR HILL,DIXIE,GOVERNOR HILL_DIXIE
NA,LW,FLEET LANDING,DUVAL,FLEET LANDING_DUVAL
NA,LW,HIDDEN,DUVAL,HIDDEN_DUVAL
NA,LW,LUCINA,DUVAL,LUCINA_DUVAL
NA,LW,MANDARIN,DUVAL,MANDARIN_DUVAL
NA,LW,MARIETTA,DUVAL,MARIETTA_DUVAL
NA,LW,POND 13,DUVAL,POND 13_DUVAL
NA,LW,RAY,DUVAL,RAY_DUVAL
NA,LW,WILLOW,DUVAL,WILLOW_DUVAL
NA,LW,BLUE ANGEL,ESCAMBIA,BLUE ANGEL_ESCAMBIA
NA,LW,CRESCENT,ESCAMBIA,CRESCENT_ESCAMBIA
NA,LW,CROWN POINT,ESCAMBIA,CROWN POINT_ESCAMBIA
NA,LW,GRANDE LAGOON,ESCAMBIA,GRANDE LAGOON_ESCAMBIA
NA,LW,AVALON,FLAGLER,AVALON_FLAGLER
NA,LW,BELLE AIRE,FLAGLER,BELLE AIRE_FLAGLER
NA,LW,BELLE AIRE SOUTH,FLAGLER,BELLE AIRE SOUTH_FLAGLER
NA,LW,BELLE TERRE,FLAGLER,BELLE TERRE_FLAGLER
NA,LW,BIRCHWOOD,FLAGLER,BIRCHWOOD_FLAGLER
NA,LW,BIRCHWOOD BASIN,FLAGLER,BIRCHWOOD BASIN_FLAGLER
NA,LW,BIRD OF PARADISE,FLAGLER,BIRD OF PARADISE_FLAGLER
NA,LW,BIRDWAY,FLAGLER,BIRDWAY_FLAGLER
NA,LW,BRANDON,FLAGLER,BRANDON_FLAGLER
NA,LW,BRITTANY,FLAGLER,BRITTANY_FLAGLER
NA,LW,CHEYENNE COVE,FLAGLER,CHEYENNE COVE_FLAGLER
NA,LW,DEAD,FLAGLER,DEAD_FLAGLER
NA,LW,EMERALD,FLAGLER,EMERALD_FLAGLER
NA,LW,GORE,FLAGLER,GORE_FLAGLER
NA,LW,GRAND HAVEN 1,FLAGLER,GRAND HAVEN 1_FLAGLER
NA,LW,GRAND HAVEN 12,FLAGLER,GRAND HAVEN 12_FLAGLER
NA,LW,GRAND HAVEN 13,FLAGLER,GRAND HAVEN 13_FLAGLER
NA,LW,GRAND HAVEN 18A,FLAGLER,GRAND HAVEN 18A_FLAGLER
NA,LW,GRAND HAVEN 28,FLAGLER,GRAND HAVEN 28_FLAGLER
NA,LW,GRAND HAVEN 4,FLAGLER,GRAND HAVEN 4_FLAGLER
NA,LW,GRAND HAVEN 5,FLAGLER,GRAND HAVEN 5_FLAGLER
NA,LW,GRAND HAVEN W6,FLAGLER,GRAND HAVEN W6_FLAGLER
NA,LW,LAKESIDE,FLAGLER,LAKESIDE_FLAGLER
NA,LW,MEDFORD,FLAGLER,MEDFORD_FLAGLER
NA,LW,NANTUCKET,FLAGLER,NANTUCKET_FLAGLER
NA,LW,PARKVIEW STREAM,FLAGLER,PARKVIEW STREAM_FLAGLER
NA,LW,PINE GROVE,FLAGLER,PINE GROVE_FLAGLER
NA,LW,RIBBON NORTH,FLAGLER,RIBBON NORTH_FLAGLER
NA,LW,RIPPLING,FLAGLER,RIPPLING_FLAGLER
NA,LW,RODGERS,FLAGLER,RODGERS_FLAGLER
NA,LW,SEA VISTA,FLAGLER,SEA VISTA_FLAGLER
NA,LW,WALKER WEST,FLAGLER,WALKER WEST_FLAGLER
NA,LW,WYNNFIELD,FLAGLER,WYNNFIELD_FLAGLER
NA,LW,LETT,GADSDEN,LETT_GADSDEN
NA,LW,TALLAVANA,GADSDEN,TALLAVANA_GADSDEN
NA,LW,YVETTE,GADSDEN,YVETTE_GADSDEN
NA,LW,DEAD,GULF,DEAD_GULF
NA,LW,DEPOT CREEK-1,GULF,DEPOT CREEK-1_GULF
NA,LW,DOVE FIELD-1,GULF,DOVE FIELD-1_GULF
NA,LW,WIMICO,GULF,WIMICO_GULF
NA,LW,OAK,HAMILTON,OAK_HAMILTON
NA,LW,OAK BAY,HAMILTON,OAK BAY_HAMILTON
NA,LW,PERCH POND,HAMILTON,PERCH POND_HAMILTON
NA,LW,TIMBER,HAMILTON,TIMBER_HAMILTON
NA,LW,BYSTRE,HERNANDO,BYSTRE_HERNANDO
NA,LW,CROAKER,HERNANDO,CROAKER_HERNANDO
NA,LW,HORSE,HERNANDO,HORSE_HERNANDO
NA,LW,MAY PRAIRIE,HERNANDO,MAY PRAIRIE_HERNANDO
NA,LW,NEFF,HERNANDO,NEFF_HERNANDO
NA,LW,SPARKMAN,HERNANDO,SPARKMAN_HERNANDO
NA,LW,SPRING,HERNANDO,SPRING_HERNANDO
NA,LW,ANGELO,HIGHLANDS,ANGELO_HIGHLANDS
NA,LW,ANNIE,HIGHLANDS,ANNIE_HIGHLANDS
NA,LW,ANOKA,HIGHLANDS,ANOKA_HIGHLANDS
NA,LW,AUGUST,HIGHLANDS,AUGUST_HIGHLANDS
NA,LW,BLUE,HIGHLANDS,BLUE_HIGHLANDS
NA,LW,BRENTWOOD,HIGHLANDS,BRENTWOOD_HIGHLANDS
NA,LW,BYRD,HIGHLANDS,BYRD_HIGHLANDS
NA,LW,CHARLOTTE,HIGHLANDS,CHARLOTTE_HIGHLANDS
NA,LW,CHILTON,HIGHLANDS,CHILTON_HIGHLANDS
NA,LW,CREWS,HIGHLANDS,CREWS_HIGHLANDS
NA,LW,DEER,HIGHLANDS,DEER_HIGHLANDS
NA,LW,DENTON,HIGHLANDS,DENTON_HIGHLANDS
NA,LW,DIANE,HIGHLANDS,DIANE_HIGHLANDS
NA,LW,EAGLE POND,HIGHLANDS,EAGLE POND_HIGHLANDS
NA,LW,ERIN PARK CANALS,HIGHLANDS,ERIN PARK CANALS_HIGHLANDS
NA,LW,FOX,HIGHLANDS,FOX_HIGHLANDS
NA,LW,GRASSY,HIGHLANDS,GRASSY_HIGHLANDS
NA,LW,HILL,HIGHLANDS,HILL_HIGHLANDS
NA,LW,HUCKLEBERRY,HIGHLANDS,HUCKLEBERRY_HIGHLANDS
NA,LW,ISIS,HIGHLANDS,ISIS_HIGHLANDS
NA,LW,ISTOKPOGA NORTH,HIGHLANDS,ISTOKPOGA NORTH_HIGHLANDS
NA,LW,JOSEPHINE EAST,HIGHLANDS,JOSEPHINE EAST_HIGHLANDS
NA,LW,JOSEPHINE WEST,HIGHLANDS,JOSEPHINE WEST_HIGHLANDS
NA,LW,JUNE NORTH,HIGHLANDS,JUNE NORTH_HIGHLANDS
NA,LW,LILLIAN,HIGHLANDS,LILLIAN_HIGHLANDS
NA,LW,LITTLE BONNET,HIGHLANDS,LITTLE BONNET_HIGHLANDS
NA,LW,LITTLE GRASSY,HIGHLANDS,LITTLE GRASSY_HIGHLANDS
NA,LW,LITTLE JACKSON,HIGHLANDS,LITTLE JACKSON_HIGHLANDS
NA,LW,LYNN,HIGHLANDS,LYNN_HIGHLANDS
NA,LW,MARY JANE,HIGHLANDS,MARY JANE_HIGHLANDS
NA,LW,MCCOY,HIGHLANDS,MCCOY_HIGHLANDS
NA,LW,MILLION,HIGHLANDS,MILLION_HIGHLANDS
NA,LW,MILLS POND,HIGHLANDS,MILLS POND_HIGHLANDS
NA,LW,MIRROR,HIGHLANDS,MIRROR_HIGHLANDS
NA,LW,PEARL,HIGHLANDS,PEARL_HIGHLANDS
NA,LW,PERSIMMON,HIGHLANDS,PERSIMMON_HIGHLANDS
NA,LW,RACHARD,HIGHLANDS,RACHARD_HIGHLANDS
NA,LW,RED WATER,HIGHLANDS,RED WATER_HIGHLANDS
NA,LW,SADDLEBAGS,HIGHLANDS,SADDLEBAGS_HIGHLANDS
NA,LW,SIRENA,HIGHLANDS,SIRENA_HIGHLANDS
NA,LW,TROUT,HIGHLANDS,TROUT_HIGHLANDS
NA,LW,TULANE,HIGHLANDS,TULANE_HIGHLANDS
NA,LW,VERONA,HIGHLANDS,VERONA_HIGHLANDS
NA,LW,WOLF,HIGHLANDS,WOLF_HIGHLANDS
NA,LW,ALBRIGHT,HILLSBOROUGH,ALBRIGHT_HILLSBOROUGH
NA,LW,ALICE,HILLSBOROUGH,ALICE_HILLSBOROUGH
NA,LW,ALLEN,HILLSBOROUGH,ALLEN_HILLSBOROUGH
NA,LW,ARMISTEAD,HILLSBOROUGH,ARMISTEAD_HILLSBOROUGH
NA,LW,AVILA,HILLSBOROUGH,AVILA_HILLSBOROUGH
NA,LW,BAY,HILLSBOROUGH,BAY_HILLSBOROUGH
NA,LW,BELLE WILDLIFE POND,HILLSBOROUGH,BELLE WILDLIFE POND_HILLSBOROUGH
NA,LW,BOOT,HILLSBOROUGH,BOOT_HILLSBOROUGH
NA,LW,BRANT,HILLSBOROUGH,BRANT_HILLSBOROUGH
NA,LW,BROOKER,HILLSBOROUGH,BROOKER_HILLSBOROUGH
NA,LW,BUCK,HILLSBOROUGH,BUCK_HILLSBOROUGH
NA,LW,BURRELL,HILLSBOROUGH,BURRELL_HILLSBOROUGH
NA,LW,BYRD,HILLSBOROUGH,BYRD_HILLSBOROUGH
NA,LW,CALM,HILLSBOROUGH,CALM_HILLSBOROUGH
NA,LW,CARLTON,HILLSBOROUGH,CARLTON_HILLSBOROUGH
NA,LW,CARLTON 2,HILLSBOROUGH,CARLTON 2_HILLSBOROUGH
NA,LW,CARROLL,HILLSBOROUGH,CARROLL_HILLSBOROUGH
NA,LW,CARROLL COVE,HILLSBOROUGH,CARROLL COVE_HILLSBOROUGH
NA,LW,CASEY,HILLSBOROUGH,CASEY_HILLSBOROUGH
NA,LW,CEDAR EAST,HILLSBOROUGH,CEDAR EAST_HILLSBOROUGH
NA,LW,CEDAR WEST,HILLSBOROUGH,CEDAR WEST_HILLSBOROUGH
NA,LW,CHAPMAN,HILLSBOROUGH,CHAPMAN_HILLSBOROUGH
NA,LW,CHAPMAN SOUTH,HILLSBOROUGH,CHAPMAN SOUTH_HILLSBOROUGH
NA,LW,CHARLES,HILLSBOROUGH,CHARLES_HILLSBOROUGH
NA,LW,CHURCH,HILLSBOROUGH,CHURCH_HILLSBOROUGH
NA,LW,COLEBROOK,HILLSBOROUGH,COLEBROOK_HILLSBOROUGH
NA,LW,COMMISTON,HILLSBOROUGH,COMMISTON_HILLSBOROUGH
NA,LW,COOPER,HILLSBOROUGH,COOPER_HILLSBOROUGH
NA,LW,CORY,HILLSBOROUGH,CORY_HILLSBOROUGH
NA,LW,COUNTRYS POND,HILLSBOROUGH,COUNTRYS POND_HILLSBOROUGH
NA,LW,COVE,HILLSBOROUGH,COVE_HILLSBOROUGH
NA,LW,CRENSHAW,HILLSBOROUGH,CRENSHAW_HILLSBOROUGH
NA,LW,CRESCENT,HILLSBOROUGH,CRESCENT_HILLSBOROUGH
NA,LW,CRUM,HILLSBOROUGH,CRUM_HILLSBOROUGH
NA,LW,CRYSTAL,HILLSBOROUGH,CRYSTAL_HILLSBOROUGH
NA,LW,CYPRESS,HILLSBOROUGH,CYPRESS_HILLSBOROUGH
NA,LW,DAN,HILLSBOROUGH,DAN_HILLSBOROUGH
NA,LW,DEAD LADY,HILLSBOROUGH,DEAD LADY_HILLSBOROUGH
NA,LW,DEER,HILLSBOROUGH,DEER_HILLSBOROUGH
NA,LW,DOROTHY,HILLSBOROUGH,DOROTHY_HILLSBOROUGH
NA,LW,DORSETT,HILLSBOROUGH,DORSETT_HILLSBOROUGH
NA,LW,DOSSON,HILLSBOROUGH,DOSSON_HILLSBOROUGH
NA,LW,EAST,HILLSBOROUGH,EAST_HILLSBOROUGH
NA,LW,ECHO,HILLSBOROUGH,ECHO_HILLSBOROUGH
NA,LW,ECKLES,HILLSBOROUGH,ECKLES_HILLSBOROUGH
NA,LW,EDNA,HILLSBOROUGH,EDNA_HILLSBOROUGH
NA,LW,EGYPT,HILLSBOROUGH,EGYPT_HILLSBOROUGH
NA,LW,ELIZABETH,HILLSBOROUGH,ELIZABETH_HILLSBOROUGH
NA,LW,ELLEN,HILLSBOROUGH,ELLEN_HILLSBOROUGH
NA,LW,ESTES,HILLSBOROUGH,ESTES_HILLSBOROUGH
NA,LW,EVA,HILLSBOROUGH,EVA_HILLSBOROUGH
NA,LW,FANTASIA,HILLSBOROUGH,FANTASIA_HILLSBOROUGH
NA,LW,FLEUR DE LIS,HILLSBOROUGH,FLEUR DE LIS_HILLSBOROUGH
NA,LW,FLYNN,HILLSBOROUGH,FLYNN_HILLSBOROUGH
NA,LW,FOREST,HILLSBOROUGH,FOREST_HILLSBOROUGH
NA,LW,FRANCIS,HILLSBOROUGH,FRANCIS_HILLSBOROUGH
NA,LW,FREEDOM,HILLSBOROUGH,FREEDOM_HILLSBOROUGH
NA,LW,FULLER,HILLSBOROUGH,FULLER_HILLSBOROUGH
NA,LW,GARDEN,HILLSBOROUGH,GARDEN_HILLSBOROUGH
NA,LW,GASS,HILLSBOROUGH,GASS_HILLSBOROUGH
NA,LW,GEORGE,HILLSBOROUGH,GEORGE_HILLSBOROUGH
NA,LW,GIBSON,HILLSBOROUGH,GIBSON_HILLSBOROUGH
NA,LW,GLASS,HILLSBOROUGH,GLASS_HILLSBOROUGH
NA,LW,GORNTO,HILLSBOROUGH,GORNTO_HILLSBOROUGH
NA,LW,GRACE,HILLSBOROUGH,GRACE_HILLSBOROUGH
NA,LW,GRADY,HILLSBOROUGH,GRADY_HILLSBOROUGH
NA,LW,HALFMOON,HILLSBOROUGH,HALFMOON_HILLSBOROUGH
NA,LW,HAMMOCK,HILLSBOROUGH,HAMMOCK_HILLSBOROUGH
NA,LW,HANNA,HILLSBOROUGH,HANNA_HILLSBOROUGH
NA,LW,HARVEY,HILLSBOROUGH,HARVEY_HILLSBOROUGH
NA,LW,HEATHER,HILLSBOROUGH,HEATHER_HILLSBOROUGH
NA,LW,HELEN,HILLSBOROUGH,HELEN_HILLSBOROUGH
NA,LW,HIAWATHA,HILLSBOROUGH,HIAWATHA_HILLSBOROUGH
NA,LW,HICKORY HAMMOCK,HILLSBOROUGH,HICKORY HAMMOCK_HILLSBOROUGH
NA,LW,HICKORY MANOR NORTH,HILLSBOROUGH,HICKORY MANOR NORTH_HILLSBOROUGH
NA,LW,HOBBS,HILLSBOROUGH,HOBBS_HILLSBOROUGH
NA,LW,HOG ISLAND,HILLSBOROUGH,HOG ISLAND_HILLSBOROUGH
NA,LW,HOLLY,HILLSBOROUGH,HOLLY_HILLSBOROUGH
NA,LW,HORSE,HILLSBOROUGH,HORSE_HILLSBOROUGH
NA,LW,HUNTER,HILLSBOROUGH,HUNTER_HILLSBOROUGH
NA,LW,ISLAND FORD,HILLSBOROUGH,ISLAND FORD_HILLSBOROUGH
NA,LW,JACKSON,HILLSBOROUGH,JACKSON_HILLSBOROUGH
NA,LW,JAMES,HILLSBOROUGH,JAMES_HILLSBOROUGH
NA,LW,JEANETTE,HILLSBOROUGH,JEANETTE_HILLSBOROUGH
NA,LW,JEREMY,HILLSBOROUGH,JEREMY_HILLSBOROUGH
NA,LW,JOSEPHINE,HILLSBOROUGH,JOSEPHINE_HILLSBOROUGH
NA,LW,JUANITA,HILLSBOROUGH,JUANITA_HILLSBOROUGH
NA,LW,JUNE,HILLSBOROUGH,JUNE_HILLSBOROUGH
NA,LW,KEENE,HILLSBOROUGH,KEENE_HILLSBOROUGH
NA,LW,KELL,HILLSBOROUGH,KELL_HILLSBOROUGH
NA,LW,KEN,HILLSBOROUGH,KEN_HILLSBOROUGH
NA,LW,KEYSTONE,HILLSBOROUGH,KEYSTONE_HILLSBOROUGH
NA,LW,LECLARE,HILLSBOROUGH,LECLARE_HILLSBOROUGH
NA,LW,LIPSEY,HILLSBOROUGH,LIPSEY_HILLSBOROUGH
NA,LW,LITTLE,HILLSBOROUGH,LITTLE_HILLSBOROUGH
NA,LW,LITTLE BASS,HILLSBOROUGH,LITTLE BASS_HILLSBOROUGH
NA,LW,LITTLE HALFMOON,HILLSBOROUGH,LITTLE HALFMOON_HILLSBOROUGH
NA,LW,LITTLE JEWEL,HILLSBOROUGH,LITTLE JEWEL_HILLSBOROUGH
NA,LW,LITTLE MOON,HILLSBOROUGH,LITTLE MOON_HILLSBOROUGH
NA,LW,LITTLE WILSON,HILLSBOROUGH,LITTLE WILSON_HILLSBOROUGH
NA,LW,LONG POND,HILLSBOROUGH,LONG POND_HILLSBOROUGH
NA,LW,LORDS,HILLSBOROUGH,LORDS_HILLSBOROUGH
NA,LW,LUTZ,HILLSBOROUGH,LUTZ_HILLSBOROUGH
