PERIMETER,NAME,COUNTY,OBJECTID,SHAPEAREA,SHAPELEN
83859.00273,Lake Harris,LAKE,2319,74526494.6,83859.00191
6079.61086,Lake Hartridge,POLK,2320,1770292.33,6079.610223
3882.540052,Lake Damon,HIGHLANDS,2321,1111323.48,3882.539953
1821.577939,Lake Florence,ORANGE,2322,188487.1406,1821.577202
952.0081308,Eagle Nest Pond,LAKE,2323,40127.19946,952.0075906
2736.935218,Davis Lake,VOLUSIA,2324,259619.9267,2736.934949
1373.623342,Lake Verona,HIGHLANDS,2325,147344.8747,1373.623517
3948.552354,Lake Pythias,HIGHLANDS,2326,1095284.447,3948.552031
720.0690858,Crystal Lake,POLK,2327,39926.4625,720.0692016
850.2065065,Jones Lake,LAKE,2328,43052.1428,850.2065983
986.9448704,Summerall Lake,LAKE,2329,73013.57547,986.9448598
13256.67153,Louise Lake,VOLUSIA,2330,1160788.823,13256.66836
8399.682971,Lake Lizzie,OSCEOLA,2331,3295560.928,8399.681114
77188.51179,Lake Jesup,SEMINOLE,2332,32630566.79,77188.51078
27141.6809,Doctors Lake,CLAY,2333,13961097.53,27141.68289
4845.556747,Lake Heron,LAKE,2334,571342.1597,4845.558618
1440.574466,Bay Lake,ORANGE,2335,145524.9409,1440.574506
3227.351666,Lake Lotus,SEMINOLE,2336,354657.3961,3227.350829
562.7872956,Forest Lake,SEMINOLE,2337,21985.74649,562.7867187
361.0117103,Lake Harriet,SEMINOLE,2338,6880.80587,361.0118239
352.8876387,Spruce Lake,LAKE,2339,9044.244178,352.8876109
5510.765573,Lake Francis,HIGHLANDS,2340,2206604.444,5510.765651
2732.247441,Grassy Pond,HIGHLANDS,2341,368628.5812,2732.246867
8298.136901,Lake Fairview,ORANGE,2342,1640773.028,8298.140745
1344.06571,Lake Adair,ORANGE,2343,98282.75122,1344.06573
977.1331627,Ross Lake,SEMINOLE,2344,50018.28073,977.1337585
82.2124812,Miranda Lake,SEMINOLE,2345,434.7062896,82.21305105
484.9065255,Lake Tem,LAKE,2346,17792.52084,484.9064316
428.1307132,Lake Tutuola,LAKE,2347,12841.76612,428.1311866
2763.493068,North Twin Lake,LAKE,2348,240451.9365,2763.492204
970.5840309,Baptist Lake,MARION,2349,53310.77097,970.5836667
401.7411944,Blue Sink,MARION,2350,12114.00624,401.7413183
5674.337787,Lake Ashton,POLK,2351,1493651.536,5674.337736
1216.536469,Lake Austin,ORANGE,2352,77516.67687,1216.536236
5772.817515,Lake Gertrude,LAKE,2353,1003772.745,5772.817011
2662.346774,Lake Parker,POLK,2354,518054.7896,2662.346612
799.5536375,Engineers Lake,POLK,2355,42756.86047,799.5538507
740.5165931,Lake Luzom,ORANGE,2356,26925.4863,740.5171262
2018.854121,Lake Ingram,ORANGE,2357,172379.2682,2018.854494
1028.22264,Blue Lake,LAKE,2358,70226.13366,1028.222647
2918.354463,Lake Blanchester,LAKE,2359,482894.979,2918.354635
2237.476269,Raccoon Lake,ORANGE,2360,292687.7068,2237.476524
606.0493507,Lake Fanny,ORANGE,2361,25217.18212,606.0493697
7849.305166,Lago Maggiore,MIAMI-DADE,2362,150340.7308,7849.306438
1015.164366,Myrtle Lake,MIAMI-DADE,2363,47021.42422,1015.164635
5132.65236,Royal Palm Beach Lake,PALM BEACH,2364,89357.29269,5132.650676
2648.742118,Stirling Lake,BROWARD,2365,42966.01821,2648.74023
1111.122824,Silver Lake,BROWARD,2366,64155.89426,1111.123454
493.4671508,Lake Eden,BROWARD,2367,9507.468663,493.4673004
3660.809244,Lake Standish,ORANGE,2368,282086.248,3660.808116
771.6814347,Lake Rhea,ORANGE,2369,46084.76143,771.6814358
621.0057921,Lake Merril,ORANGE,2370,26434.8052,621.0059776
15415.54614,Merritts Mill Pond,JACKSON,2371,1108213.083,15415.54591
10340.47556,Foshalee Lake,LEON,2372,3188572.992,10340.47412
37673.11076,Watermelon Pond,ALACHUA,2373,4752818.246,37673.11388
11142.49116,Lake Garfield,POLK,2374,2551261.185,11142.49185
8784.005698,Lake Okahumpka,SUMTER,2375,1624396.226,8784.005064
1546.651194,Spring Lake,MARION,2376,77605.72381,1546.651427
3283.553725,Lettuce Lake,DESOTO,2377,86950.02584,3283.553706
2480.775172,Meadow View Lake,POLK,2378,222131.1623,2480.775947
2585.062787,Lake Susan,PUTNAM,2379,400715.5585,2585.062619
2216.427238,Mason Lake,PUTNAM,2380,298860.2325,2216.42727
3874.760505,English Lake,DESOTO,2381,68710.36445,3874.760648
4469.062144,Big Gum Lake,POLK,2382,812606.5786,4469.061777
3548.839785,Lake Bryan,ORANGE,2383,866513.0404,3548.840136
2989.452653,Lake Lucy,ORANGE,2384,287479.0743,2989.452359
539.8443917,Lake Barlow,ORANGE,2385,17487.27448,539.8450186
911.3835855,Lake Arlie,ORANGE,2386,34180.86265,911.3837933
354.8068089,Duck Lake,HIGHLANDS,2387,8709.352082,354.8066961
2462.040151,Lake Isabell,POLK,2388,377382.4832,2462.040623
6626.834358,Saddlebag Lake,POLK,2389,728343.7194,6626.832145
1643.91076,Drudy Lake,VOLUSIA,2390,185051.2584,1643.91023
1275.168958,Park Lake,VOLUSIA,2391,86774.21381,1275.168126
5291.690529,Barton Lake,ORANGE,2392,1322228.841,5291.689333
430.3902179,Norwood Lake,VOLUSIA,2393,13470.02977,430.3900116
859.1220783,Lake Berge,ORANGE,2394,47354.24712,859.1221589
2046.907663,Sidney Lake,VOLUSIA,2395,157900.15,2046.908222
1601.615897,Lake Minniola,PASCO,2396,114313.9695,1601.615271
1864.352937,Race Pond,LEVY,2397,74107.7125,1864.353562
3389.174629,Pretty Lake,HILLSBOROUGH,2398,329265.574,3389.175071
1947.790066,Lake Josephine,HILLSBOROUGH,2399,203341.6076,1947.790259
1047.315713,Cypress Lake,HILLSBOROUGH,2400,69043.63403,1047.315716
1349.360208,Boat Lake,DIXIE,2401,102643.7284,1349.36032
1043.703718,Coon Wallow,HERNANDO,2402,29946.57999,1043.703425
2393.139151,Whitehurst Pond,HERNANDO,2403,302755.0876,2393.139097
845.8422574,Little Bay Lake,MARION,2404,54847.66871,845.8424908
658.7949553,Cypress Prairie,LEVY,2405,20369.39889,658.7953035
6044.468876,Lake Killarney,ORANGE,2406,954601.611,6044.468461
929.1699696,Hungerford Lake,ORANGE,2407,66388.1717,929.169599
6448.790804,Grape Hammock Slough,OSCEOLA,2408,911665.2125,6448.791392
4118.048355,Lake Proctor,SEMINOLE,2409,245816.2867,4118.048188
1162.324058,Harts Lake,SEMINOLE,2410,45230.98813,1162.32481
7898.46187,Johnson Bay,OSCEOLA,2411,776084.2938,7898.461404
1054.830539,Lake Mitchell,ORANGE,2412,74843.82417,1054.83088
5193.714103,Ellis Lake,BREVARD,2413,529103.7444,5193.713487
757.4031402,Lamps Pond,HILLSBOROUGH,2414,23542.64868,757.4027255
2124.215993,Lake Kell,HILLSBOROUGH,2415,131707.2081,2124.216163
6569.1519,Padgett Lake,PASCO,2416,730122.0604,6569.150235
1083.017896,East Lake Ellis,PASCO,2417,59788.98352,1083.017767
920.9804059,Treasure Lake,PASCO,2418,28152.18159,920.9803944
1457.554751,Catfish Lake,PASCO,2419,92239.00193,1457.55413
542.880971,Willow Prairie Lake,HERNANDO,2420,15770.90244,542.8811836
3333.094703,Lake Kanapaha,ALACHUA,2421,478100.7155,3333.094662
918.2018285,White Lake,CITRUS,2422,38194.78709,918.2018508
1345.415968,Cooter Lake,CITRUS,2423,91800.45723,1345.415957
917.3158517,Three Pond,MARION,2424,17912.86923,917.3160307
6181.120627,Desoto Lakes,BROWARD,2425,332837.7775,6181.119638
3757.930865,Sailboat Lake,BROWARD,2426,323599.6429,3757.93088
3213.607207,Clear Lake,PASCO,2427,630747.0163,3213.607752
2110.461503,Harrison Lake,PASCO,2428,162795.2784,2110.461399
668.2143601,Browns Lakes,HILLSBOROUGH,2429,23520.05368,668.2144169
3787.877395,Nelson Lake,CITRUS,2430,380630.8148,3787.878351
264.0773864,Halfway Pond,PASCO,2431,5310.366606,264.07709
1780.638103,Boggess Hole,CHARLOTTE,2432,216679.5614,1780.637965
791.9948714,Sand Pond,SUMTER,2433,44430.382,791.9947965
927.8270938,South Bear Lake,SUMTER,2434,26510.78322,927.8265818
1747.998344,Lake Francis,HERNANDO,2435,126743.9326,1747.997487
728.9789101,Flag Pond,SUMTER,2436,40544.09309,728.9790689
2185.306474,Ginhouse Pond,JEFFERSON,2437,123744.1874,2185.306378
709.1233833,Brooks Pond,JEFFERSON,2438,29161.93701,709.1231897
1504.670667,Indian Lake,MADISON,2439,87935.73344,1504.670658
1230.101726,Lot Pond,MADISON,2440,65629.97825,1230.101396
1663.032879,Sullivan Pond,MADISON,2441,135062.0585,1663.032371
3445.057829,Piddlins Lake,MADISON,2442,563806.3809,3445.057985
5865.236525,Rock Island Pond,MADISON,2443,420923.5582,5865.235703
2021.531367,Elbow Pond,MADISON,2444,116110.3356,2021.531655
1001.726808,Dial Pond,MADISON,2445,36865.81433,1001.726706
179.352076,Dowdy Pond,LAFAYETTE,2446,2494.53633,179.3520114
1363.562462,Pacolson Lake,MADISON,2447,96403.60375,1363.561729
721.9732308,Sand Pond,MADISON,2448,17623.98463,721.9741127
1337.820102,Langford Pond,MADISON,2449,89913.68172,1337.819847
10664.1198,Cherry Lake,SUMTER,2450,1166189.591,10664.11794
3870.353102,Island Lake,MARION,2451,553603.5509,3870.352907
2184.648394,Morris Lake,PUTNAM,2452,246037.3411,2184.648317
1505.535646,Ward Lake,DIXIE,2453,56299.82624,1505.534044
1489.377797,Jennings Lake,DIXIE,2454,70814.14734,1489.378078
374.4580816,Bonnet Pond,LEVY,2455,10440.53284,374.45783
1109.943682,Long Pond,DIXIE,2456,80218.34256,1109.943502
472.6178642,Scott Pond,SUWANNEE,2457,12249.90344,472.6179583
1681.51535,Gum Slough,SUWANNEE,2458,76902.56071,1681.516689
1018.824441,Button Bush Pond,SUWANNEE,2459,23230.4748,1018.823566
742.4295759,Workman Lake,SUWANNEE,2460,37141.59221,742.429447
698.8495675,Bonnet Pond,GILCHRIST,2461,22147.00257,698.8498523
925.4565203,Mill Pond,GILCHRIST,2462,19337.46263,925.4560767
4250.18299,Poley Cow Pen,GILCHRIST,2463,310587.7537,4250.185287
325.8528305,Casson Pond,GILCHRIST,2464,7072.180898,325.8533824
1881.329191,Lake Bellevue,PINELLAS,2465,123671.4623,1881.329097
611.6380728,Lake Kersky,PINELLAS,2466,21007.39783,611.6375163
645.5389903,Lake Citrus,PINELLAS,2467,20526.04637,645.5383291
11734.34435,Lake Conley,PASCO,2468,405929.733,11734.3422
4240.916297,Little Bonable Lake,MARION,2469,626974.2212,4240.916811
832.7744922,Dog Ear Lake,MARION,2470,51442.15744,832.7746096
1348.448403,Lake Clark,SARASOTA,2471,43764.01373,1348.448374
1369.171577,Lake Crenshaw,HILLSBOROUGH,2472,122620.912,1369.172037
3888.131677,Lindsey Lake,MARION,2473,447979.7004,3888.130813
657.9203707,Fivemile Pond,LEVY,2474,32201.12553,657.9205183
3347.552424,Blue Pete Lake,ALACHUA,2475,520468.4689,3347.551918
2138.720533,Boat Lake,HILLSBOROUGH,2476,126536.3284,2138.72026
1571.882578,Lake George,HILLSBOROUGH,2477,109817.037,1571.883568
1280.257407,Lake Charles,HILLSBOROUGH,2478,57805.1887,1280.257228
1015.228565,Lake Patient,PASCO,2479,64080.94644,1015.228712
1073.003178,Orchid Lake,PASCO,2480,55961.65269,1073.003148
1780.519698,Blue Heron Lake,PINELLAS,2481,52120.10294,1780.520397
4078.120209,Worley Lakes,PASCO,2482,221635.7728,4078.119908
1745.190555,Lake Dan,HILLSBOROUGH,2483,141226.4026,1745.190375
645.2375788,Hudson Lake,PASCO,2484,18278.42098,645.2378105
1497.810022,Sunset Lake,HILLSBOROUGH,2485,132462.1588,1497.809761
2636.36276,West Moon Lake,PASCO,2486,209940.1757,2636.363638
2929.982603,Moon Lake,PASCO,2487,405271.4629,2929.982994
453.5004205,Needmore Pond,PASCO,2488,13281.22161,453.5002695
1128.890666,Crawford Lake,SUWANNEE,2489,67870.57205,1128.890469
635.1887212,Cannon Pond,GILCHRIST,2490,17474.57659,635.188529
1037.39907,Williams Lake,HILLSBOROUGH,2491,62322.18396,1037.398894
2395.697006,Long Pond,PASCO,2492,130383.4977,2395.697221
1020.652439,Little Lake,HILLSBOROUGH,2493,73431.95881,1020.652706
6013.331672,Swift Creek Pond,UNION,2494,2363560.09,6013.331888
519.2296857,Sand Pond,HILLSBOROUGH,2495,14458.84844,519.2305376
2406.824216,Kitchen Cow House Pond,LEVY,2496,190908.3828,2406.823507
416.124377,Sweet Water Lake,ALACHUA,2497,10655.97128,416.1242389
2375.295446,Lake Eckles,HILLSBOROUGH,2498,113404.963,2375.294677
5010.617966,Lake Thomas,PASCO,2499,667961.3765,5010.616995
412.7817791,Swamp Lake,HILLSBOROUGH,2500,9257.812464,412.7820581
1268.460118,Lake Toni,PASCO,2501,63183.88735,1268.459782
1142.684771,Dupree Lake,PASCO,2502,56418.56352,1142.685103
1353.611868,Twin Lake,PASCO,2503,41697.00836,1353.611534
1179.084273,Mann Pond,PASCO,2504,69905.29812,1179.083813
527.9919452,Sanders Pond,MARION,2505,16429.24691,527.9918964
4669.726537,Bivans Arm,ALACHUA,2506,632420.015,4669.726945
178.649209,Deep Hole,SARASOTA,2507,2337.610139,178.6493439
5892.751885,Neff Lake,HERNANDO,2508,891848.5925,5892.752439
209.9653271,Leroy Ponds,MARION,2509,2443.625667,209.9651916
1695.131209,Lemon Lake,CHARLOTTE,2510,66939.74259,1695.131315
1384.394174,Tenmile Lake,HILLSBOROUGH,2511,83058.86681,1384.394063
1749.648519,Cheney Pond,HOLMES,2512,55339.02647,1749.64928
1289.60252,Bob Russ Lakes,WASHINGTON,2513,55613.62991,1289.602461
4303.706304,California Lake,DIXIE,2514,89790.69526,4303.706744
15970.09857,Lake Buffum,POLK,2515,5132683.176,15970.0988
21815.34003,Lake Parker,POLK,2516,8533252.732,21815.33764
7721.170667,Lake Ariana,POLK,2517,4123038.055,7721.170566
5593.755214,King Lake,PASCO,2518,863889.0806,5593.756242
1098.002022,Carter Pond,MARION,2519,44050.88689,1098.002149
211.385044,Lake Holes,BAKER,2520,1647.615285,211.3844243
466.2395714,Jude Pond,MARION,2521,8586.710421,466.2394939
2100.210319,Jessamine Lake,PASCO,2522,305470.0208,2100.210353
1013.57842,Long Pond,HERNANDO,2523,53973.03051,1013.578581
502.3628095,Simmon Pond,HERNANDO,2524,9621.549626,502.3619328
1720.808676,Grass Pond,ALACHUA,2525,133108.2183,1720.808809
2068.442074,Trout Lake,ALACHUA,2526,167470.1533,2068.442938
1918.733826,Lake Weeks,HILLSBOROUGH,2527,184073.3617,1918.733769
1695.542068,Hudson Lake,PASCO,2528,123224.0732,1695.541885
950.555021,Moore Lake,HILLSBOROUGH,2529,68600.72322,950.5552425
829.8117916,Bonnett Pond,PASCO,2530,30787.1209,829.8119377
514.4348008,Sand Pond,PASCO,2531,18649.94003,514.4342492
486.5253236,Palm Lake,MARION,2532,14390.58068,486.525093
423.5742563,Hamilton Lake,PASCO,2533,13804.02809,423.573683
732.4869772,Thomas Lake,HERNANDO,2534,22803.62349,732.4871706
7719.517811,Hampton Lake,BRADFORD,2535,3358525.655,7719.517726
21007.94594,Lake Marion,POLK,2536,12226186.13,21007.946
31582.89863,Lake Pierce,POLK,2537,15604507.56,31582.89741
3048.892998,Red Lake,ORANGE,2538,494118.5863,3048.892991
3171.594099,Buck Lake,ORANGE,2539,505908.3672,3171.593394
981.6738898,Lake Moore,VOLUSIA,2540,69585.44045,981.6744817
787.9836559,Lake Byron,VOLUSIA,2541,32366.06957,787.9832271
395.2819291,Donald Peeples Pond,GLADES,2542,9748.793416,395.282551
774.0410764,Outlook Lake,VOLUSIA,2543,30288.38714,774.0411152
405.3657925,Pioneer Lake,VOLUSIA,2544,11404.44818,405.3650807
389.3220728,Panama Lake,VOLUSIA,2545,11578.9424,389.3217679
355.106085,Quincy Lake,VOLUSIA,2546,8060.947185,355.1057647
1009.725981,Lake Belmont,LEON,2547,41241.95223,1009.72635
1596.64879,Picnic Pond,WAKULLA,2548,78784.09886,1596.649159
1010.584794,Mounds Pond,WAKULLA,2549,53423.40877,1010.584159
976.6801848,Turf Pond,LEON,2550,53181.00473,976.6801511
1184.743379,J R Alford Pond,LEON,2551,39042.0336,1184.74376
3219.671418,Roberts Pond,LEON,2552,218675.8174,3219.672206
1067.048672,Dawkins Pond,LEON,2553,60984.6853,1067.048883
298.7366314,Mary Lake,LEON,2554,6252.568497,298.7367657
315.9622759,Beer Can Pond,LEON,2555,4934.496353,315.9627168
1428.666382,Shumold Lake,WASHINGTON,2556,76260.61542,1428.667695
985.878067,Raineys Lake,JEFFERSON,2557,31841.54926,985.8776896
214.4304889,Scurrycut Pond,JEFFERSON,2558,1631.066905,214.4310595
1014.665472,Lake Jackson,JEFFERSON,2559,36176.70696,1014.665039
1066.162751,Simpson Lake,JEFFERSON,2560,47715.95843,1066.162357
732.9263572,Nose Lake,TAYLOR,2561,29421.67352,732.9267306
577.3681387,Black Lake,PASCO,2562,25626.05962,577.3687009
1113.655961,Lake Seminole,PASCO,2563,57038.21721,1113.655759
2369.461806,Blue Sink Pond,HERNANDO,2564,131522.6945,2369.461521
197.8664821,Equus Meadow Pond,HILLSBOROUGH,2565,2986.807457,197.866308
1088.081274,Little Halfmoon Lake,HILLSBOROUGH,2566,35707.30936,1088.081427
2381.10746,Grimes Lake,SANTA ROSA,2567,27838.73978,2381.105648
3193.98385,Prairie Ponds,OKALOOSA,2568,367342.0984,3193.983599
132.9145268,Holley Pond,OKALOOSA,2569,606.5478891,132.9147936
6795.590161,Halfmoon Lake,MARION,2570,1353153.42,6795.589405
2451.752342,Bear Hole,MARION,2571,167530.5791,2451.753315
8466.382879,Lake Asbury,CLAY,2572,470414.5277,8466.382283
2575.587866,Lake Tennessee,POLK,2573,437962.9171,2575.588187
1367.878543,West Lake,SEMINOLE,2574,114855.0648,1367.878362
220.0617082,Trout Lake,SEMINOLE,2575,3448.400061,220.0618374
3941.908132,Lake Underhill,ORANGE,2576,567757.1168,3941.908098
2217.678632,Gaiter Lake,LAKE,2577,112711.4443,2217.678445
255.4197015,Lake Theresa,ORANGE,2578,4204.998998,255.4192844
397.2810595,Plaza Pool,SEMINOLE,2579,10240.08885,397.2812103
366.6905164,Lake Geoffrey,SEMINOLE,2580,10049.00589,366.6904487
840.0252739,Neoga Lake,FLAGLER,2581,52616.75184,840.0252857
1572.606233,Ox Pond,OSCEOLA,2582,89160.90547,1572.606456
7412.3461,Big Blue Lake,WASHINGTON,2583,2556467.482,7412.346321
251.9421207,Otter Pond,WASHINGTON,2584,4701.675829,251.942031
1130.55676,Lake Huntington,BAY,2585,48922.36743,1130.557357
557.5547347,Log Cart Pond,WASHINGTON,2586,22562.48134,557.5544828
1148.130213,Bream Lake,BAY,2587,92178.66331,1148.129721
1051.335796,Potter Pond,WASHINGTON,2588,37188.02624,1051.335939
2680.583493,Lake Frances,LAKE,2589,218260.9118,2680.583588
1284.745029,Lake Juniata,LAKE,2590,98410.57378,1284.745456
2957.246683,Holly Lake,LAKE,2591,401628.6314,2957.246186
5720.947036,Surveyors Lake,POLK,2592,1130352.002,5720.946435
4512.559348,Big Lake,VOLUSIA,2593,552706.9819,4512.559776
4409.241441,Sand Lakes,VOLUSIA,2594,233307.7955,4409.241438
1322.878258,Anne Marie Lake,VOLUSIA,2595,81620.35286,1322.878576
880.4949429,Coon Pond,VOLUSIA,2596,42873.14812,880.4944191
5485.629943,Buck Lake,OSCEOLA,2597,2024658.744,5485.629749
1090.037222,Lake Eulalia,VOLUSIA,2598,51823.97464,1090.03707
461.4463086,Banks Lake,VOLUSIA,2599,3580.905518,461.4462151
3133.746733,Island Pond,SEMINOLE,2600,217756.1273,3133.746163
4773.259247,Mill Lake,SEMINOLE,2601,984865.6958,4773.259168
897.4040733,Lake Catherine,SEMINOLE,2602,55996.88169,897.4043056
175.9155999,Sweats Millpond,HILLSBOROUGH,2603,2254.435379,175.9156966
3327.479615,Sandbar Lake,PASCO,2604,246985.7667,3327.478664
3940.18247,Hurrah Lake,HILLSBOROUGH,2605,85632.73659,3940.18226
823.2942509,Mud Lake,SUMTER,2606,39001.11807,823.2937449
985.0408956,Orange Lake,SUMTER,2607,49827.32666,985.0410461
829.6404675,Beltons Millpond,SUMTER,2608,12099.44998,829.6404446
449.6395949,Ellis Pond,SUMTER,2609,12811.49425,449.6399159
3896.963195,East Fox Lake,MONROE,2610,739648.1467,3896.961883
696.996322,Bonnet Lake,VOLUSIA,2611,11438.92672,696.9965474
7278.446763,Fox Lake,BREVARD,2612,653255.3787,7278.446789
142.2531924,Geiger Lake,BREVARD,2613,645.1640431,142.2526601
2391.509003,Little Henry Lake,MIAMI-DADE,2614,204522.3669,2391.509867
1187.774427,Lake Shepherd,BREVARD,2615,73083.32595,1187.774453
2652.785926,Dove Sound,MONROE,2616,95522.56828,2652.785753
887.3848385,Bird Lake,BREVARD,2617,13584.85682,887.3836881
4585.471384,Westwood Lake,MIAMI-DADE,2618,128263.5379,4585.472916
1251.733042,Blue Lake,MIAMI-DADE,2619,77930.17206,1251.733306
3587.693774,Silver Blue Lake,MIAMI-DADE,2620,329784.8209,3587.693012
784.1635695,Cravero Lake,MIAMI-DADE,2621,25048.35204,784.1631684
480.7128078,Mirror Lake,MIAMI-DADE,2622,11936.61454,480.7130167
3651.992417,Rachel Lake,MADISON,2623,409191.3562,3651.991643
1061.015274,Ginhouse Pond,MADISON,2624,26098.09566,1061.015717
606.1903974,Mays Pond,MADISON,2625,26192.51114,606.1903151
2047.059663,Water Pond,MADISON,2626,61062.55857,2047.059338
1965.816317,Fort Atkinson Lake,LAFAYETTE,2627,141953.6485,1965.815287
953.6528981,Brewer Lake,LAFAYETTE,2628,48454.91644,953.6520335
3733.603106,Lake Chase,ORANGE,2629,583748.2809,3733.603583
1111.146406,Lake Pearl,ORANGE,2630,72623.57047,1111.14672
1451.476698,Fischer Lake,ORANGE,2631,111100.7692,1451.477548
610.0180464,Lake Opal,ORANGE,2632,28246.61737,610.0179494
632.165055,Lake Lula,PUTNAM,2633,22480.62311,632.1655844
994.6616199,Argenta Lake,PUTNAM,2634,75513.55886,994.6619609
4627.720546,Lake Glenada,HIGHLANDS,2635,734213.8814,4627.721079
22766.42666,Carr Lake,LEON,2636,2787303.545,22766.42263
14874.59255,Lake Manatee,MANATEE,2637,4773972.648,14874.59204
18654.59932,Lake Sampson,BRADFORD,2638,8043134.655,18654.59659
20172.70764,Lochloosa Lake,ALACHUA,2639,22080009.16,20172.70941
13219.24571,Tarpon Creek,MONROE,2640,4480370.834,13219.2429
931.2326738,Little Lake Barton,ORANGE,2641,65393.25727,931.2329092
7826.142595,Lake Howell,SEMINOLE,2642,1599398.985,7826.1452
5402.693586,Lake Mary,SEMINOLE,2643,416919.3445,5402.694846
1186.509746,Lake Marie,VOLUSIA,2644,67104.11793,1186.509905
774.8545686,Mare Prairie,ORANGE,2645,31111.5128,774.8544027
3874.16313,Lake Aurora,POLK,2646,454543.0734,3874.162351
686.015587,Lake Tiny,ORANGE,2647,27280.86516,686.0149184
1077.466741,Lake Jackson,ORANGE,2648,60275.54443,1077.466596
1537.312965,Border Lake,ORANGE,2649,136781.2225,1537.312785
1602.675708,Sand Lake,SEMINOLE,2650,145860.5738,1602.675855
1287.309663,Deerhaven Lake,LAKE,2651,58791.14266,1287.309537
4905.230795,Lawne Lake,ORANGE,2652,595695.4254,4905.231641
1366.16505,Adams Lake,DIXIE,2653,62389.11119,1366.165009
7500.274241,Picket Lake,LAFAYETTE,2654,408938.9264,7500.276115
1272.121301,Tiger Lake,SUWANNEE,2655,21626.96425,1272.121561
995.9418489,Brim Pond,SUWANNEE,2656,47127.1712,995.9417387
2266.677431,Thomas Lake,LAKE,2657,167254.3668,2266.677421
436.3981441,Dream Lake,LAKE,2658,13388.11541,436.3977451
832.6055933,Zephyr Lake,LAKE,2659,53524.82081,832.6055578
675.8797914,Jug Lake,LAKE,2660,25629.75632,675.8801897
1220.675783,Fore Lake,MARION,2661,100471.0775,1220.675563
3427.737991,South Bear Branch,POLK,2662,160133.951,3427.737981
1392.536429,Crews Lake,POLK,2663,111887.6005,1392.537093
240.2602505,Mill Pond,LAKE,2664,4367.125133,240.2596559
1781.29162,Blue Sink,MARION,2665,199903.714,1781.291373
1159.223486,Lake Deon,MARION,2666,45425.62008,1159.223729
500.3385503,Crystal Lake,PUTNAM,2667,19112.53826,500.3386218
3393.213636,Mariner Lake,PUTNAM,2668,456500.7037,3393.214294
2234.388174,Sunshine Lake,POLK,2669,24044.16582,2234.389894
412.8095808,Lake Lucerne,LAKE,2670,12079.54377,412.8096545
322.0538242,Fountain Lake,LAKE,2671,7677.396072,322.0539449
3179.379119,Hinden Lake,OSCEOLA,2672,632956.4078,3179.378755
455.8466784,Randolph Lake,VOLUSIA,2673,15488.26189,455.8464909
2318.237477,Sardine Lake,OSCEOLA,2674,395868.0015,2318.237552
1157.543818,Lake Kehoe,ORANGE,2675,92491.32788,1157.543775
523.7612759,Gardner Lake,LAKE,2676,11633.26444,523.7615323
535.9896502,Lake Omega,PUTNAM,2677,22452.23263,535.9894982
1381.794788,Hog Lake,HIGHLANDS,2678,75749.67113,1381.794248
1660.60506,Sunset Lake,POLK,2679,149974.4845,1660.604954
1194.284062,Black Lake,ORANGE,2680,93998.69029,1194.283893
1163.682161,Little Fish Lake,ORANGE,2681,98370.04181,1163.681655
3476.064002,Lower Spring Ponds,WASHINGTON,2682,292501.4373,3476.064122
194.2232404,Eleven Ponds,HAMILTON,2683,2012.65952,194.2225624
1859.753268,Bagget Lake,GILCHRIST,2684,58363.3295,1859.753935
8695.370379,Mill Dam Lake,MARION,2685,1347922.641,8695.369411
5238.786541,South Boat Lake,LAKE,2686,385984.2766,5238.786239
1922.805602,Black Lake,LAKE,2687,199190.5449,1922.806102
522.908127,Priest Pond,LEVY,2688,20323.23942,522.9085331
840.9619702,Plantation Pond,MARION,2689,30154.30926,840.9616709
1452.648447,Lake Van,CHARLOTTE,2690,29016.02172,1452.647943
2244.899794,Holdens Pond,ALACHUA,2691,198757.8133,2244.899667
1675.745754,McQuaig Lake,MARION,2692,109857.1103,1675.746277
2024.684236,Trout Lake,MARION,2693,187028.7206,2024.683532
1652.0503,Spruce Lake,LEE,2694,28898.25736,1652.051139
367.3170997,North Lake,BROWARD,2695,7495.30931,367.3167335
3442.125984,The Rafters,PASCO,2696,383289.5095,3442.126117
828.6607221,Hart Lake,HILLSBOROUGH,2697,35046.61469,828.6612697
867.2512135,Banjo Lake,PASCO,2698,41046.46779,867.2517533
1373.666205,Johnson Pond,HERNANDO,2699,68062.72829,1373.665106
763.7794304,Cypress Pond,HERNANDO,2700,16052.75434,763.7796913
4249.735662,Simmons Prairie Lake,HERNANDO,2701,598218.3798,4249.736142
278.4498758,Oak Pond,LEVY,2702,4876.987454,278.4497775
2013.826095,Fisher Lake,UNION,2703,260029.5516,2013.825628
3187.323739,Lake Lindsey,HERNANDO,2704,466859.5045,3187.323559
1006.244912,Doe Pond,MARION,2705,65192.73907,1006.245271
4490.700358,Lake Gary,LAKE,2706,390177.4176,4490.701
1750.66804,Long Lake,LAKE,2707,109106.4486,1750.667824
2018.045412,Starks Prairie,MARION,2708,144111.7763,2018.045807
4664.43117,Long Pond,MARION,2709,339688.3011,4664.431549
1666.114732,Lake Blue,POLK,2710,218742.5091,1666.114705
2513.29156,Saw Mill Lake,LAKE,2711,373620.9195,2513.292364
3722.889394,Lake Palatlakaha,LAKE,2712,440514.403,3722.888701
1008.62244,Trout Lake,LAKE,2713,61587.55723,1008.622922
