Source,AOI,AOI_ID,County,LW_GNIS_ID,LW_SA_hec,latitude,longitude,OBJECTID,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,Visibility,Shape_Leng,Shape_Area
Lakewatch,North Pond,"0",Hillsborough,NA,NA,28.091200000000001,-82.419499999999999,"38256","41986741",2013/01/03,"2",,,0.01113934000,0.00000000000,"03100205005731","436","43600","100000",0.00465729012,0.00000102277
Lakewatch,Osceola,"0",Hillsborough,"288266","26",28.171566666666667,-82.586900000000000,"500174","68758352",2019/06/18,"2","00288266",Osceola Lake,0.24394083000,44.00000000000,"03100206000889","390","39009","500000",0.02333756190,0.00002241407
Lakewatch,Pine,"0",Hillsborough,"288888",NA,28.060300000000002,-82.472666666666669,"468727","41986807",2002/05/30,"2","00288888",Pine Lake,0.03400000000,0.00000000000,"03100205001416","390","39004","250000",0.00866231647,0.00000310276
Lakewatch,Pine Pond,"0",Hillsborough,NA,NA,28.060400000000001,-82.469300000000004,"83461","41986809",2020/10/19,"2",,,0.00229397000,0.00000000000,"03100205005757","436","43600","50000",0.00208312993,0.00000021056
Lakewatch,Place,"0",Hillsborough,NA,NA,28.030825000000000,-82.556375000000003,"78158","68747430",2019/06/18,"2",,,0.07812452000,0.00000000000,"03100206001110","436","43600","250000",0.01884909609,0.00000716914
Lakewatch,Platt,"0",Hillsborough,"289039","26",28.094966666666668,-82.478733333333324,"153225","41986189",2010/06/10,"2","00289039",Platt Lake,0.25300000000,0.00000000000,"03100206022010","390","39004","500000",0.02080876844,0.00002321232
Lakewatch,Pond 01-14,"0",Hillsborough,NA,NA,28.052499999999998,-82.595699999999994,"63698",{C54E80D7-EF52-42CB-A2E5-F7ECF85C2D6D},2019/06/18,"2",,,0.00699187000,0.00000000000,"03100206027254","436","43600","100000",0.00423512848,0.00000064174
Lakewatch,Pond 02-07,"0",Hillsborough,NA,NA,27.885300000000001,-82.269499999999994,"389707","51889519",2015/06/02,"2",,,0.01888440000,0.00000000000,"03100204003092","436","43600","100000",0.00673679499,0.00000173065
Lakewatch,Pond 03-16,"0",Hillsborough,NA,NA,28.064399999999999,-82.492699999999999,"222308","68788948",2019/06/18,"2",,,0.00397865000,0.00000000000,"03100206020801","436","43600","50000",0.00222560232,0.00000036521
Lakewatch,Pond 03-19,"0",Hillsborough,NA,NA,28.089600000000001,-82.551000000000002,"198238","68748290",2019/06/18,"2",,,0.00273159000,0.00000000000,"03100206017894","436","43600","50000",0.00205364594,0.00000025080
Lakewatch,Pond 04-05,"0",Hillsborough,NA,NA,28.122399999999999,-82.459100000000007,"77809","68788980",2019/06/18,"2",,,0.01809505000,0.00000000000,"03100206020812","390","39004","100000",0.01093408197,0.00000166188
Lakewatch,Pond 04-05,"0",Hillsborough,NA,NA,28.122399999999999,-82.459100000000007,"168689","68789080",2019/06/18,"2",,,0.04451582000,0.00000000000,,"466","46600","50000",0.01422455913,0.00000408840
Lakewatch,Pond 05-04 Inlet,"0",Hillsborough,NA,NA,27.877500000000001,-82.279100000000000,"457814",{565B60AD-9883-4ACF-8D27-A9E6A80570B5},2015/06/02,"2",,,0.00353148000,0.00000000000,"03100204009978","436","43600","50000",0.00269674260,0.00000032362
Lakewatch,Pond 05-04 Outlet,"0",Hillsborough,NA,NA,27.877500000000001,-82.279100000000000,"457814",{565B60AD-9883-4ACF-8D27-A9E6A80570B5},2015/06/02,"2",,,0.00353148000,0.00000000000,"03100204009978","436","43600","50000",0.00269674260,0.00000032362
Lakewatch,Pond 05-07,"0",Hillsborough,NA,NA,nan,nan,,,,,,,,,,,,,,
Lakewatch,Pond 06-01,"0",Hillsborough,NA,NA,27.850300000000001,-82.230999999999995,"458002",{A59B23D5-79A7-4760-AFC4-462BF962810C},2012/11/05,"2",,,0.00527871000,0.00000000000,"03100204007860","436","43614","100000",0.00276996358,0.00000048361
Lakewatch,Pond 06-01,"0",Hillsborough,NA,NA,27.850300000000001,-82.230999999999995,"459390",{018A2706-CB10-4DA3-9477-EE2A0A5BDBCA},2012/11/05,"2",,,0.00342430000,0.00000000000,"03100204007861","436","43617","50000",0.00268608778,0.00000031372
Lakewatch,Pond 06-13,"0",Hillsborough,NA,NA,27.733933333333333,-82.347133333333332,"355565",{CE6C8D42-8A2B-47C7-A0E7-3DF845FA1F85},2014/01/14,"2",,,0.00276998000,0.00000000000,"03100203004161","436","43615","50000",0.00204935379,0.00000025351
Lakewatch,Pond 06-28,"0",Hillsborough,NA,NA,28.111966666666667,-82.492199999999997,"217543","68789016",2019/06/18,"2",,,0.00773062000,0.00000000000,"03100206020822","436","43600","100000",0.00478840623,0.00000070993
Lakewatch,Pond 06-905 Inflow,"0",Hillsborough,NA,NA,27.877900000000000,-82.285399999999996,"459143","51889531",2015/06/02,"2",,,0.00268620000,0.00000000000,"03100204003094","436","43600","50000",0.00213949519,0.00000024616
Lakewatch,Pond 06-905 Outflow,"0",Hillsborough,NA,NA,27.877900000000000,-82.285399999999996,"459143","51889531",2015/06/02,"2",,,0.00268620000,0.00000000000,"03100204003094","436","43600","50000",0.00213949519,0.00000024616
Lakewatch,Pond 06-906,"0",Hillsborough,NA,NA,28.029199999999999,-82.489599999999996,"468585","41986407",2002/05/30,"2",,,0.00900000000,0.00000000000,"03100205005631","390","39004","100000",0.00332108735,0.00000082753
Lakewatch,Pond 06-911,"0",Hillsborough,NA,NA,28.055700000000002,-82.555199999999999,"499310","68746082",2011/05/24,"2",,,0.01000000000,0.00000000000,"03100206017283","436","43617","100000",0.00378828447,0.00000088349
Lakewatch,Pond 06-911,"0",Hillsborough,NA,NA,28.055700000000002,-82.555199999999999,"67245",{2142DD76-1A80-4BED-92AD-284BF4D317F2},2019/06/18,"2",,,0.02909773000,0.00000000000,,"466","46600","50000",0.01073380537,0.00000267074
Lakewatch,Pond 07-901,"0",Hillsborough,NA,NA,27.716000000000001,-82.349999999999994,"110506","52231558",2014/01/14,"2",,,0.05182121000,0.00000000000,"03100203002411","436","43615","250000",0.01088661965,0.00000474189
Lakewatch,Pond 07-904,"0",Hillsborough,NA,NA,27.725600000000000,-82.357500000000002,"455007","52234056",2014/01/14,"2",,,0.18479468000,0.00000000000,"03100203000257","436","43615","500000",0.04362789378,0.00001691104
Lakewatch,Pond 08-16,"0",Hillsborough,NA,NA,28.048100000000002,-82.483333333333334,"280055","68788838",2019/06/18,"2",,,0.00137833000,0.00000000000,"03100206020767","436","43600","50000",0.00128761090,0.00000012650
Lakewatch,Pond 09-02,"0",Hillsborough,NA,NA,27.736100000000000,-82.348299999999995,"454901",{560FB6FE-FA45-4A26-8148-3932F0BB1165},2014/01/14,"2",,,0.01579118000,0.00000000000,"03100203004190","436","43615","100000",0.00670407770,0.00000144522
Lakewatch,Pond 09-03,"0",Hillsborough,NA,NA,27.955600000000000,-82.251900000000006,"469292","41957653",2013/02/05,"2",,,0.00626162000,0.00000000000,"03100205002753","436","43600","100000",0.00526481160,0.00000057421
Lakewatch,Pond 09-Sp1,"0",Hillsborough,NA,NA,28.066400000000002,-82.453500000000005,,,,,,,,,,,,,,
Lakewatch,Pond 10-02,"0",Hillsborough,NA,NA,28.059699999999999,-82.431299999999993,"289129","41986817",2013/01/03,"2",,,0.03777697000,0.00000000000,"03100205005759","436","43600","250000",0.00858194388,0.00000346754
Lakewatch,Pond 10-07,"0",Hillsborough,NA,NA,28.110133333333334,-82.532366666666661,"500137","68745550",2019/06/18,"2",,,0.07058938000,0.00000000000,,"466","46600","100000",0.00984256996,0.00000648231
Lakewatch,Pond 10-07,"0",Hillsborough,NA,NA,28.110133333333334,-82.532366666666661,"56324","68747122",2019/06/18,"2",,,0.00318092000,0.00000000000,"03100206017529","436","43600","50000",0.00258440191,0.00000029211
Lakewatch,Pond 10-08,"0",Hillsborough,NA,NA,27.966166666666670,-82.297233333333324,"499952","68744088",2019/06/18,"2",,,0.00781895000,0.00000000000,"03100206016900","436","43600","100000",0.00573736045,0.00000071709
Lakewatch,Pond 12-04,"0",Hillsborough,NA,NA,27.702866666666665,-82.350866666666661,"60191","52234452",2014/01/14,"2",,,0.00452414000,0.00000000000,"03100203002591","436","43615","50000",0.00311159179,0.00000041393
Lakewatch,Pond 99-19,"0",Hillsborough,NA,NA,27.885649999999998,-82.278700000000001,"459834","51889443",2012/08/29,"2",,,0.00903782000,0.00000000000,"03100204003071","436","43617","100000",0.00569863748,0.00000082827
Lakewatch,Pretty,"0",Hillsborough,"289303","32",28.108966666666667,-82.568100000000001,"500028","68747082",2019/06/18,"2","00289303",Pretty Lake,0.34146599000,0.00000000000,"03100206001017","390","39004","1000000",0.03233078477,0.00003135673
Lakewatch,Rainbow,"0",Hillsborough,"289442","19",28.116650000000000,-82.596424999999996,"77870","68746482",2019/06/18,"2","00289442",Rainbow Lake,0.19651533000,37.00000000000,"03100206001006","390","39009","500000",0.02362635646,0.00001804747
Lakewatch,Reinheimer,"0",Hillsborough,"289634","8",28.130233333333333,-82.486833333333351,"500304","68758070",2019/06/18,"2","00289634",Reinheimer Lake,0.08502030000,0.00000000000,"03100206000933","390","39004","500000",0.01238685986,0.00000780899
Lakewatch,Richard Muldowney,"0",Hillsborough,NA,NA,28.072500000000002,-82.470399999999998,"86430","41986541",2020/10/19,"2",,,0.02386253000,0.00000000000,"03100205001398","436","43600","250000",0.00541055571,0.00000219058
Lakewatch,Roberta,"0",Hillsborough,"289773","0.8",28.001000000000001,-82.449600000000004,"279875","41986575",2013/02/05,"2","00289773",Lake Roberta,0.00932932000,0.00000000000,"03100205005675","390","39004","100000",0.00369443772,0.00000085587
Lakewatch,Rock,"0",Hillsborough,"289834","21",28.113700000000001,-82.557199999999995,"499666","68747152",2019/06/18,"2","00289834",Rock Lake,0.22717371000,43.00000000000,"03100206001000","390","39009","1000000",0.01867904986,0.00002086242
Lakewatch,Rogers,"0",Hillsborough,"289927","38",28.109400000000001,-82.588566666666665,"499253","68747070",2009/09/10,"2","00289927",Lake Rogers,0.37900000000,36.00000000000,"03100206001028","390","39009","1000000",0.02984503264,0.00003484556
Lakewatch,Roget,"0",Hillsborough,NA,NA,28.108066666666662,-82.456000000000003,"68794",{6F22301F-BAF7-4AB5-A283-351EC7D963CE},2019/06/18,"2",,,0.06668875000,0.00000000000,,"466","46600","100000",0.01749916149,0.00000612409
Lakewatch,Roget,"0",Hillsborough,NA,NA,28.108066666666662,-82.456000000000003,"72357",{D85BAE21-C479-40EF-A30C-61A38F5D862D},2019/06/18,"2",,,0.01362810000,0.00000000000,"03100206026428","436","43600","100000",0.00645032407,0.00000125147
Lakewatch,Round,"0",Hillsborough,"290004","4",28.120799999999999,-82.500200000000007,"499512","68792804",2019/06/18,"2","00290004",Round Lake,0.04319345000,0.00000000000,"03100206000956","390","39004","250000",0.00786043367,0.00000396692
Lakewatch,Round Pond,"0",Hillsborough,NA,NA,28.059350000000006,-82.476550000000003,"83144","68789062",2020/10/19,"2",,,0.00407995000,0.00000000000,"03100205007098","436","43600","100000",0.00221772122,0.00000037450
Lakewatch,Russell,"0",Hillsborough,NA,NA,28.074166666666667,-82.464266666666660,"86968","41987221",2020/10/19,"2",,,0.01063165000,0.00000000000,"03100205005811","436","43600","100000",0.00439463746,0.00000097600
Lakewatch,Saddleback North,"0",Hillsborough,"290118","13",28.122074999999999,-82.495550000000023,"78143","68788702",2019/06/18,"2","00290118",Saddleback Lake,0.13617017000,0.00000000000,"03100206000958","390","39004","500000",0.02256941709,0.00001250595
Lakewatch,Saddleback South,"0",Hillsborough,"290118","13",28.119174999999998,-82.494299999999996,"78143","68788702",2019/06/18,"2","00290118",Saddleback Lake,0.13617017000,0.00000000000,"03100206000958","390","39004","500000",0.02256941709,0.00001250595
Lakewatch,September,"0",Hillsborough,NA,NA,28.103999999999999,-82.443533333333335,"470954","41987157",2013/01/03,"2",,,0.02933177000,0.00000000000,,"466","46600","50000",0.00888789119,0.00000269343
Lakewatch,Shangri-La,"0",Hillsborough,NA,NA,28.006933333333333,-82.267399999999995,"468480","41989097",2013/02/05,"2",,,0.05996195000,0.00000000000,"03100205001437","436","43600","250000",0.01056345501,0.00000550120
Lakewatch,Silver,"0",Hillsborough,"291140","7",28.023199999999999,-82.493966666666665,"469591","41986569",2009/09/10,"2","00291140",Lake Silver,0.07000000000,0.00000000000,"03100205001446","390","39004","250000",0.00948005135,0.00000640524
Lakewatch,Simmons,"0",Hillsborough,NA,NA,27.707566666666668,-82.352633333333330,"455227","52234134",2014/01/14,"2",,,0.09421071000,0.00000000000,"03100203000273","436","43615","250000",0.02207344839,0.00000862009
Lakewatch,Sinclair,"0",Hillsborough,NA,NA,28.095233333333333,-82.445166666666665,,,,,,,,,,,,,,
Lakewatch,Snake,"0",Hillsborough,NA,NA,28.113299999999999,-82.491066666666669,"499486","68788718",2019/06/18,"2",,,0.09633973000,0.00000000000,"03100206001514","390","39004","500000",0.02172273634,0.00000884738
Lakewatch,South,"0",Hillsborough,NA,NA,27.716699999999999,-82.360366666666678,"455152","52234664",2014/01/14,"2",,,0.07277414000,0.00000000000,"03100203000269","436","43615","250000",0.02302605662,0.00000665921
Lakewatch,St. Clair,"0",Hillsborough,NA,NA,27.773099999999999,-82.366533333333351,"500519","68778718",2019/06/18,"2",,,0.23528473000,0.00000000000,"03100206020002","436","43600","500000",0.03197821668,0.00002154075
Lakewatch,Stall,"0",Hillsborough,NA,NA,28.062799999999999,-82.490833333333327,"77746","68789186",2019/06/18,"2",,,0.01750426000,0.00000000000,"03100206020886","390","39004","100000",0.00459066043,0.00000160675
Lakewatch,Starvation,"0",Hillsborough,"291645","21",28.124033333333333,-82.505499999999998,"499935","68792794",2019/06/18,"2","00291645",Starvation Lake,0.12345540000,0.00000000000,"03100206000954","390","39004","500000",0.01467936406,0.00001133851
Lakewatch,Stearn,"0",Hillsborough,NA,NA,27.901100000000000,-82.202533333333335,"197459","51890279",2012/11/05,"2",,,0.13476021000,0.00000000000,"03100204003295","436","43617","500000",0.02143188864,0.00001235177
Lakewatch,Stemper,"0",Hillsborough,"291676","51",28.134133333333335,-82.456599999999995,"468650","41962751",2013/01/03,"2","00291676",Lake Stemper,0.48779055000,60.00000000000,"03100205001320","390","39009","1000000",0.03219170915,0.00004480429
Lakewatch,Stillwater,"0",Hillsborough,NA,NA,28.060666666666670,-82.508499999999998,"95598","68747698",2019/06/18,"2",,,0.01082392000,0.00000000000,"03100206017708","436","43600","100000",0.00618994861,0.00000099353
Lakewatch,Strawberry,"0",Hillsborough,"287801",NA,28.139466666666667,-82.474900000000005,"78043","68758026",2019/06/18,"2","00287801",North Crystal Lake,0.17540255000,0.00000000000,"03100206000917","390","39004","500000",0.02136680951,0.00001611187
Lakewatch,Strawberry North,"0",Hillsborough,"287801",NA,28.141500000000001,-82.474133333333327,"78043","68758026",2019/06/18,"2","00287801",North Crystal Lake,0.17540255000,0.00000000000,"03100206000917","390","39004","500000",0.02136680951,0.00001611187
Lakewatch,Strawberry South,"0",Hillsborough,"287801",NA,28.138566666666662,-82.475233333333321,"78043","68758026",2019/06/18,"2","00287801",North Crystal Lake,0.17540255000,0.00000000000,"03100206000917","390","39004","500000",0.02136680951,0.00001611187
Lakewatch,Sunset,"0",Hillsborough,"291876","15",28.135366666666670,-82.625666666666660,"77754","68792768",2019/06/18,"2","00291876",Sunset Lake,0.14585086000,0.00000000000,"03100206000962","390","39004","500000",0.01473899223,0.00001339678
Lakewatch,Sunshine,"0",Hillsborough,"291884","7",28.119666666666667,-82.525966666666676,"500259","68745412",2019/06/18,"2","00291884",Sunshine Lake,0.06758810000,54.00000000000,"03100206000968","390","39009","250000",0.01004271264,0.00000620728
Lakewatch,Swan,"0",Hillsborough,NA,NA,27.715966666666667,-82.349999999999994,"110506","52231558",2014/01/14,"2",,,0.05182121000,0.00000000000,"03100203002411","436","43615","250000",0.01088661965,0.00000474189
Lakewatch,Taylor,"0",Hillsborough,"292079","18",28.136933333333332,-82.611500000000007,"499799","68758890",2019/06/18,"2","00292079",Lake Taylor,0.19996104000,38.00000000000,"03100206000957","390","39009","500000",0.02945387785,0.00001836722
Lakewatch,Taylor 2,"0",Hillsborough,NA,NA,28.151066666666669,-82.543066666666661,"372478","68758612",2014/07/11,"2",,,0.01619374000,0.00000000000,"03100206018601","436","43600","100000",0.00602094795,0.00000148765
Lakewatch,Teakwood,"0",Hillsborough,NA,NA,28.079966666666667,-82.469433333333328,"226576","41987197",2013/01/03,"2",,,0.02610845000,0.00000000000,"03100205005807","436","43600","100000",0.00673855307,0.00000239692
Lakewatch,Ten Mile,"0",Hillsborough,"292118","7",27.940466666666666,-82.315500000000000,"77923","68743904",2019/06/18,"2","00292118",Tenmile Lake,0.08843927000,0.00000000000,"03100206001168","390","39004","500000",0.01345155121,0.00000810901
Lakewatch,Thonotosassa,"0",Hillsborough,"294174","331",28.060866666666666,-82.277766666666679,"469350","41988831",2013/02/05,"2","00294174",Lake Thonotosassa,3.52888441000,35.00000000000,"03100205001393","390","39009","5000000",0.10322276203,0.00032391829
Lakewatch,Titan,"0",Hillsborough,NA,NA,28.168366666666664,-82.371866666666662,,,,,,,,,,,,,,
Lakewatch,Turtle,"0",Hillsborough,NA,NA,28.070033333333335,-82.471533333333326,"202643","41987211",2020/10/19,"2",,,0.02613144000,0.00000000000,"03100205001602","436","43600","250000",0.00690405283,0.00000239882
Lakewatch,Twin,"0",Hillsborough,"300091",NA,28.032733333333333,-82.489566666666661,"111114","41986811",2002/05/30,"2","00300091",Twin Lake,0.10400000000,0.00000000000,"03100205001438","390","39004","500000",0.01262920784,0.00000951314
Lakewatch,Valrico,"0",Hillsborough,"292726","51",27.954499999999999,-82.258566666666667,"470742","41957589",2014/12/11,"2","00292726",Valrico Lake,0.47207970000,42.00000000000,"03100205001477","390","39009","1000000",0.02819925943,0.00004329027
Lakewatch,Valrico Middle,"0",Hillsborough,NA,NA,27.959900000000001,-82.256866666666667,"24116","41957593",2013/02/05,"2",,,0.01540676000,0.00000000000,"03100205002728","436","43600","100000",0.00521280899,0.00000141290
Lakewatch,Virginia,"0",Hillsborough,"292784","9",28.161400000000000,-82.488566666666671,"212182","68757946",2019/06/18,"2","00292784",Lake Virginia,0.08503734000,0.00000000000,"03100206000883","390","39004","500000",0.01165628553,0.00000781279
Lakewatch,Walden,"0",Hillsborough,"287402","24",27.989566666666668,-82.148399999999995,"245879","41958239",2002/05/30,"2","00287402",Mud Lake,0.26200000000,114.00000000000,"03100205001434","390","39009","500000",0.02174219190,0.00002406858
Lakewatch,Wastena,"0",Hillsborough,"292915",NA,28.162933333333331,-82.591633333333334,"78142","68758796",2019/06/18,"2","00292915",Lake Wastena,0.08609432000,0.00000000000,"03100206000902","390","39004","500000",0.01210089229,0.00000791002
Lakewatch,Wee,"0",Hillsborough,"292979","0.4",27.952866666666665,-82.295766666666665,"500454","68744194",2019/06/18,"2","00292979",Wee Lake,0.01852414000,0.00000000000,"03100206001154","390","39004","100000",0.00684126713,0.00000169868
Lakewatch,Wee,"0",Hillsborough,"292979","0.4",27.952866666666665,-82.295766666666665,"57422","68744578",2019/06/18,"2",,,0.07573950000,0.00000000000,,"466","46600","100000",0.02075523912,0.00000694536
Lakewatch,Weeks,"0",Hillsborough,"292993","20",27.989300000000000,-82.268733333333330,"469402","41957577",2013/02/05,"2","00292993",Lake Weeks,0.18407337000,41.00000000000,"03100205001450","390","39009","500000",0.01864836673,0.00001688521
Lakewatch,West Meadows-15,"0",Hillsborough,NA,NA,28.151199999999999,-82.369766666666649,"467732",{50D94C42-88D3-473C-9E46-1FC82305AED8},2013/01/03,"2",,,0.09109258000,0.00000000000,"03100205009006","436","43600","250000",0.02013858608,0.00000836840
Lakewatch,West Meadows-3,"0",Hillsborough,NA,NA,28.149866666666668,-82.359999999999999,"330445",{2B91426F-033B-456C-A66C-D520C8CDEE98},2013/01/03,"2",,,0.09228392000,0.00000000000,"03100205009018","436","43600","250000",0.02087021960,0.00000847769
Lakewatch,White Trout,"0",Hillsborough,"293235","31",28.039533333333335,-82.496133333333333,"78349","68792824",2019/06/18,"2","00293235",White Trout Lake,0.30786066000,33.00000000000,"03100206001093","390","39009","500000",0.03289218996,0.00002825313
Lakewatch,Wilford,"0",Hillsborough,NA,NA,28.080900000000000,-82.475899999999996,"162527","68789168",2019/06/18,"2",,,0.02140134000,0.00000000000,"03100206001047","436","43600","100000",0.00638806794,0.00000196480
Lakewatch,Wilson,"0",Hillsborough,"292216","25",28.146999999999998,-82.486433333333338,"500532","68758226",2019/06/18,"2","00292216",Lake Thomas,0.25120180000,62.00000000000,"03100206000909","390","39009","500000",0.02629827744,0.00002307605
Lakewatch,Wimauma,"0",Hillsborough,"293392","54",27.707933333333333,-82.313133333333326,"455216","52233270",2009/09/10,"2","00293392",Lake Wimauma,0.43600000000,85.00000000000,"03100203000270","390","39009","1000000",0.03264606173,0.00003986339
Lakewatch,Winthrop,"0",Hillsborough,NA,NA,27.890300000000000,-82.316599999999994,"458055",{671251FF-5FC1-4C90-AF07-93C9A7D6ED67},2012/08/29,"2",,,0.02909520000,0.00000000000,"03100204005697","436","43615","250000",0.00724401466,0.00000266652
Lakewatch,Wood,"0",Hillsborough,"293493","7",28.154800000000002,-82.577733333333327,"500250","68758820",2019/06/18,"2","00293493",Lake Wood,0.07642109000,46.00000000000,"03100206000912","390","39009","250000",0.01317557786,0.00000702077
Lakewatch,Woodberry 2,"0",Hillsborough,NA,NA,27.955866666666665,-82.316366666666667,"500534","68743508",2019/06/18,"2",,,0.01469743000,0.00000000000,"03100206016724","390","39004","100000",0.00435842231,0.00000134780
Lakewatch,Woodberry 2,"0",Hillsborough,NA,NA,27.955866666666665,-82.316366666666667,"140728","68744260",2019/06/18,"2",,,0.00939868000,0.00000000000,,"466","46600","24000",0.00496982372,0.00000086189
Lakewatch,Zambito,"0",Hillsborough,NA,NA,28.114666666666665,-82.496633333333321,"499486","68788718",2019/06/18,"2",,,0.09633973000,0.00000000000,"03100206001514","390","39004","500000",0.02172273634,0.00000884738
Lakewatch,Zambito East,"0",Hillsborough,NA,NA,28.114033333333335,-82.491666666666674,"499486","68788718",2019/06/18,"2",,,0.09633973000,0.00000000000,"03100206001514","390","39004","500000",0.02172273634,0.00000884738
Lakewatch,Cassidy,"0",Holmes,"280120","134",30.815766666666665,-86.031433333333339,"534470","62997377",2013/06/25,"2","00280120",Lake Cassidy,1.37778067000,0.00000000000,"03140203001821","390","39004","2000000",0.04584297153,0.00012987615
Lakewatch,Victor,"0",Holmes,"2772076","57",30.949900000000000,-85.894533333333328,"535160","63005285",2002/12/03,"2",,,0.48500000000,144.00000000000,"03140203001758","390","39009","1000000",0.04758992101,0.00004574271
Lakewatch,Blue Cypress,"0",Indian River,"307443","2759",27.725400000000000,-80.757499999999993,"83966","107791825",2014/09/05,"2","00307443",Blue Cypress Lake,26.97703112000,24.00000000000,"03080101011546","390","39009","5000000",0.19883171348,0.00246882976
Lakewatch,Farm 13,"0",Indian River,NA,NA,27.793500000000002,-80.721100000000007,"99293","107740951",2016/02/24,"2",,,25.68429046000,0.00000000000,"03080101032532","436","43600","5000000",0.24339005033,0.00235180665
Lakewatch,Shores,"0",Indian River,NA,NA,27.726966666666662,-81.056966666666668,,,,,,,,,,,,,,
Lakewatch,Stick Marsh,"0",Indian River,NA,"963",27.806333333333335,-80.719500000000011,"99293","107740951",2016/02/24,"2",,,25.68429046000,0.00000000000,"03080101032532","436","43600","5000000",0.24339005033,0.00235180665
Lakewatch,Compass,"0",Jackson,"280687","235",30.594633333333334,-85.384399999999999,"526085","122196931",2016/08/05,"2","00280687",Compass Lake,2.35519114000,183.00000000000,"03140101011771","390","39009","2000000",0.08890315010,0.00022151499
Lakewatch,McCormick,"0",Jackson,"286587","59.9",30.636766666666666,-85.333399999999997,"549985","85822374",2020/04/15,"2","00286587",McCormick Lake,0.55099034000,185.00000000000,"03130012001658","390","39009","1000000",0.02909541000,0.00005184404
Lakewatch,Seminole,"0",Jackson,"294149",NA,30.750466666666664,-84.918066666666661,,,,,,,,,,,,,,
Lakewatch,Silver,"0",Jackson,"290875","99",30.577133333333332,-85.313199999999995,"524620","122159540",2004/06/28,"2","00290875",Seventeenmile Pond,0.97900000000,196.00000000000,"03140101000772","390","39009","1000000",0.03810992135,0.00009207709
Lakewatch,Bidlingmayer,"0",Jefferson,NA,NA,30.481933333333330,-83.934233333333339,"544508",{EBCAA7E9-965D-4BAB-8E05-460FFBD42F4C},2020/10/27,"2",,,0.25855997000,0.00000000000,,"466","46600","0",0.05297900446,0.00002429073
Lakewatch,Miccosukee,"0",Jefferson,"286773","2520",30.586666666666670,-83.993433333333329,"457196","129753569",2011/02/04,"2","00286773",Lake Miccosukee,20.26300000000,0.00000000000,"03120001008814","390","39004","5000000",0.31002540907,0.00190530190
Lakewatch,Miccosukee Sink,"0",Jefferson,"286773",NA,30.608166666666666,-84.001233333333332,"457196","129753569",2011/02/04,"2","00286773",Lake Miccosukee,20.26300000000,0.00000000000,"03120001008814","390","39004","5000000",0.31002540907,0.00190530190
Lakewatch,Wooten,"0",Jefferson,"293529","4",30.399500000000000,-83.990099999999998,"456933","129754884",2008/03/26,"2","00293529",Wooten Lake,0.04200000000,45.40000000000,"03120001000942","390","39009","250000",0.00836464247,0.00000392936
Lakewatch,8-Ball,"0",Lake,NA,NA,28.600700000000000,-81.764966666666666,"114836",{3F8BBAA2-DEF4-4BBD-8005-4958F84C0C13},2020/05/28,"2",,,0.05331281000,0.00000000000,,"466","46600","0",0.02611247682,0.00000491803
Lakewatch,8-Ball,"0",Lake,NA,NA,28.600700000000000,-81.764966666666666,"138065","112617818",2020/05/28,"2",,,0.03643833000,0.00000000000,"03080102005436","390","39000","250000",0.01135122767,0.00000336139
Lakewatch,Akron,"0",Lake,"305198","81",28.996600000000001,-81.522566666666663,"299670","107775257",2011/07/19,"2","00305198",Lake Akron,0.77100000000,43.00000000000,"03080101009249","390","39009","5000000",0.03587744939,0.00007138562
Lakewatch,Annabelle Reed,"0",Lake,"2071416",NA,28.686766666666667,-81.770899999999997,"99763",{A9A228B9-E832-40D4-A3CA-8C9DFF0EE000},2020/05/28,"2",,,0.02092236000,0.00000000000,,"466","46600","0",0.01431524174,0.00000193159
Lakewatch,Annabelle Reed,"0",Lake,"2071416",NA,28.686766666666667,-81.770899999999997,"151483","112639356",2020/05/28,"2","02071416",Lake Annabelle Reed,0.01288778000,0.00000000000,"03080102013535","390","39000","100000",0.00495661766,0.00000118983
Lakewatch,Apshawa,"0",Lake,"277925",NA,28.600733333333334,-81.774966666666671,"258968","112663058",2020/05/28,"2","00277925",Apshawa Lake,0.23653494000,0.00000000000,"03080102005440","390","39000","1000000",0.01730805336,0.00002182001
Lakewatch,Arlene,"0",Lake,NA,NA,28.506366666666665,-81.811166666666665,"138164","112617702",2020/05/28,"2",,,0.16156436000,0.00000000000,"03080102005610","390","39000","500000",0.02429217421,0.00001489104
Lakewatch,Arthur,"0",Lake,"293915","51",28.627533333333332,-81.840999999999994,"146899","112662992",2020/05/28,"2","00293915",Lake Arthur,0.46496987000,0.00000000000,"03080102005403","390","39000","1000000",0.03825517831,0.00004290307
Lakewatch,Bay,"0",Lake,"305241","19.6",28.925100000000000,-81.522800000000004,"264793","107819153",2003/10/16,"2","00305241",Bay Lake,0.19900000000,48.00000000000,"03080101009397","390","39009","500000",0.01672650152,0.00001838250
Lakewatch,Beakman,"0",Lake,"305245","37",29.122666666666667,-81.623666666666665,"259309","164161195",2015/02/13,"2","00305245",Beakman Lake,0.80606102000,0.00000000000,"03080101045660","390","39004","1000000",0.06884244046,0.00007472436
